DR_NO,DATE OCC,TIME OCC,AREA,Rpt Dist No,Crm Cd,Crm Cd Desc,Vict Age,Vict Sex,Status Desc,LOCATION,LAT,LON,City,Crime Subtype,Perp Age,Perp Sex,Arrest
221905742,02/13/2022 12:00:00 AM,2000,19,1974,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),35,M,Invest Cont,8900    WILLIS                       AV,34.2318,-118.4553,Los Angeles,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),,,False
220204662,01/17/2022 12:00:00 AM,230,2,248,624,BATTERY - SIMPLE ASSAULT,20,F,Adult Other,400    WITMER                       ST,34.0579,-118.2642,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
220506312,03/01/2022 12:00:00 AM,1623,5,557,440,THEFT PLAIN - PETTY ($950 & UNDER),0,X,Invest Cont,500 S  GAFFEY                       ST,33.7397,-118.2923,Los Angeles,THEFT PLAIN - PETTY ($950 & UNDER),,,False
201711174,07/13/2020 12:00:00 AM,800,17,1722,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0,X,Invest Cont,10300    CANOGA                       AV,34.2572,-118.5973,Los Angeles,VANDALISM - MISDEAMEANOR ($399 OR UNDER),,,False
220818544,12/22/2022 12:00:00 AM,1800,8,832,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),34,M,Invest Cont,11700    KIOWA                        AV,34.0511,-118.4626,Los Angeles,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),,,False
210319248,11/11/2021 12:00:00 AM,1600,3,318,440,THEFT PLAIN - PETTY ($950 & UNDER),20,M,Invest Cont,1200 W  ADAMS                        BL,34.0348,-118.2876,Los Angeles,THEFT PLAIN - PETTY ($950 & UNDER),,,False
200807967,04/03/2020 12:00:00 AM,1445,8,817,624,BATTERY - SIMPLE ASSAULT,39,F,Adult Other,900    TIVERTON                     AV,34.0638,-118.4424,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
211115666,11/18/2021 12:00:00 AM,600,11,1183,510,VEHICLE - STOLEN,0,,Invest Cont,1600    GRAFTON                      ST,34.0806,-118.2549,Los Angeles,VEHICLE - STOLEN,,,False
210511905,07/26/2021 12:00:00 AM,2100,5,525,330,BURGLARY FROM VEHICLE,54,M,Invest Cont,MCDONALD                     AV,33.7737,-118.2711,Los Angeles,BURGLARY FROM VEHICLE,,,False
231312575,06/20/2023 12:00:00 AM,930,13,1333,510,VEHICLE - STOLEN,0,,Invest Cont,900 E  33RD                         ST,34.0147,-118.2608,Los Angeles,VEHICLE - STOLEN,,,False
210613414,07/25/2021 12:00:00 AM,100,6,646,946,OTHER MISCELLANEOUS CRIME,24,F,Invest Cont,1600 N  LAS PALMAS                   AV,34.0997,-118.3361,Los Angeles,OTHER MISCELLANEOUS CRIME,,,False
221819172,10/16/2022 12:00:00 AM,900,18,1832,946,OTHER MISCELLANEOUS CRIME,25,F,Invest Cont,10400 S  BROADWAY,33.9419,-118.2781,Los Angeles,OTHER MISCELLANEOUS CRIME,,,False
220709770,05/28/2022 12:00:00 AM,800,7,701,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,Invest Cont,600 N  HAYWORTH                     AV,34.0816,-118.3627,Los Angeles,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,,False
210705330,08/15/2020 12:00:00 AM,2130,7,767,440,THEFT PLAIN - PETTY ($950 & UNDER),33,F,Invest Cont,VENICE                       BL,34.0442,-118.3268,Los Angeles,THEFT PLAIN - PETTY ($950 & UNDER),,,False
200405382,02/04/2020 12:00:00 AM,1730,4,465,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",60,M,Invest Cont,500 S  LORENA                       ST,34.0339,-118.2012,Los Angeles,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,False
210122958,12/28/2021 12:00:00 AM,1845,1,138,330,BURGLARY FROM VEHICLE,28,M,Invest Cont,3RD                          ST,34.0461,-118.2395,Los Angeles,BURGLARY FROM VEHICLE,,,False
201416672,09/05/2020 12:00:00 AM,2255,14,1444,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0,X,Invest Cont,MAXELLA                      AV,33.986,-118.4428,Los Angeles,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,,False
200216765,10/16/2020 12:00:00 AM,1910,2,269,813,CHILD ANNOYING (17YRS & UNDER),13,F,Invest Cont,700    HARTFORD                     AV,34.0508,-118.2682,Los Angeles,CHILD ANNOYING (17YRS & UNDER),,,False
202005529,02/02/2020 12:00:00 AM,1500,20,2099,624,BATTERY - SIMPLE ASSAULT,30,F,Invest Cont,WASHINGTON                   BL,34.0399,-118.2841,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
221814967,07/14/2022 12:00:00 AM,1,18,1824,753,DISCHARGE FIREARMS/SHOTS FIRED,34,F,Invest Cont,600 E  97TH                         ST,33.9483,-118.2652,Los Angeles,DISCHARGE FIREARMS/SHOTS FIRED,,,False
231816566,09/17/2023 12:00:00 AM,730,18,1827,626,INTIMATE PARTNER - SIMPLE ASSAULT,20,F,Invest Cont,10000    WILMINGTON                   AV,33.9457,-118.239,Los Angeles,INTIMATE PARTNER - SIMPLE ASSAULT,,,False
201220313,09/09/2020 12:00:00 AM,2310,12,1205,753,DISCHARGE FIREARMS/SHOTS FIRED,0,X,Invest Cont,NORMANDIE                    AV,33.9974,-118.2982,Los Angeles,DISCHARGE FIREARMS/SHOTS FIRED,,,False
231810837,05/22/2023 12:00:00 AM,1945,18,1831,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),66,M,Invest Cont,500 W  EL SEGUNDO                   BL,33.9201,-118.2868,Los Angeles,VANDALISM - MISDEAMEANOR ($399 OR UNDER),,,False
210110861,05/26/2021 12:00:00 AM,220,1,128,624,BATTERY - SIMPLE ASSAULT,24,M,Adult Other,100 S  LOS ANGELES                  ST,34.0511,-118.2427,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
230304417,01/08/2023 12:00:00 AM,1300,3,391,901,VIOLATION OF RESTRAINING ORDER,40,M,Invest Cont,4300 W  DON TOMASO                   DR,34.0049,-118.3491,Los Angeles,VIOLATION OF RESTRAINING ORDER,,,False
211313236,07/25/2021 12:00:00 AM,800,13,1375,310,BURGLARY,27,F,Invest Cont,1400 E  58TH                         ST,33.9902,-118.2483,Los Angeles,BURGLARY,,,False
230300792,07/22/2023 12:00:00 AM,605,3,353,310,BURGLARY,48,F,Adult Arrest,3600    WELLINGTON                   RD,34.0199,-118.3383,Los Angeles,BURGLARY,,,True
201008260,04/21/2020 12:00:00 AM,2125,10,1015,624,BATTERY - SIMPLE ASSAULT,22,M,Invest Cont,7500    CANBY                        AV,34.2072,-118.5339,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
200119711,10/19/2020 12:00:00 AM,2200,1,163,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",40,M,Invest Cont,700 S  SPRING                       ST,34.0438,-118.2547,Los Angeles,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,,False
200912854,07/27/2020 12:00:00 AM,2100,9,998,330,BURGLARY FROM VEHICLE,52,M,Invest Cont,DIXIE CANYON                 AV,34.1437,-118.4249,Los Angeles,BURGLARY FROM VEHICLE,,,False
210818082,12/29/2021 12:00:00 AM,1700,8,852,510,VEHICLE - STOLEN,0,,Invest Cont,IOWA,34.0409,-118.455,Los Angeles,VEHICLE - STOLEN,,,False
221012447,08/03/2022 12:00:00 AM,1310,10,1027,354,THEFT OF IDENTITY,41,M,Invest Cont,17000    VANOWEN                      ST,34.1975,-118.5099,Los Angeles,THEFT OF IDENTITY,,,False
201312715,06/22/2020 12:00:00 AM,1915,13,1365,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",17,M,Invest Cont,1400 E  52ND                         ST,33.9957,-118.249,Los Angeles,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,,False
201108890,04/13/2020 12:00:00 AM,1030,11,1113,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",79,F,Invest Cont,2700    COLORADO                     BL,34.1426,-118.224,Los Angeles,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,False
211209495,03/31/2021 12:00:00 AM,39,12,1256,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0,X,Invest Cont,400 W  FLORENCE                     AV,33.9747,-118.2816,Los Angeles,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,,False
211207170,02/19/2021 12:00:00 AM,850,12,1239,901,VIOLATION OF RESTRAINING ORDER,61,F,Invest Cont,600 W  61ST                         ST,33.9842,-118.2856,Los Angeles,VIOLATION OF RESTRAINING ORDER,,,False
200320096,11/08/2020 12:00:00 AM,1200,3,375,901,VIOLATION OF RESTRAINING ORDER,22,F,Adult Other,WESTERN                      AV,34.0146,-118.313,Los Angeles,VIOLATION OF RESTRAINING ORDER,,,False
221816459,08/28/2022 12:00:00 AM,1100,18,1822,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",45,M,Adult Other,10300 S  BROADWAY,33.9428,-118.2781,Los Angeles,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,,False
220615728,09/04/2022 12:00:00 AM,100,6,656,330,BURGLARY FROM VEHICLE,24,F,Invest Cont,900    VINE                         ST,34.0871,-118.3266,Los Angeles,BURGLARY FROM VEHICLE,,,False
221516074,10/13/2022 12:00:00 AM,545,15,1585,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,M,Invest Cont,11000    AQUA VISTA                   ST,34.145,-118.3704,Los Angeles,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",,,False
200709602,05/24/2020 12:00:00 AM,310,7,732,220,ATTEMPTED ROBBERY,49,M,Adult Arrest,WILSHIRE                     BL,34.0632,-118.3614,Los Angeles,ATTEMPTED ROBBERY,,,True
202009273,05/02/2020 12:00:00 AM,1450,20,2054,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",37,M,Invest Cont,SAN MARINO,34.0545,-118.3009,Los Angeles,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,,False
231008631,05/01/2023 12:00:00 AM,1137,10,1083,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,24,M,Invest Cont,4600    MALEZA                       PL,34.1537,-118.5466,Los Angeles,CRIMINAL THREATS - NO WEAPON DISPLAYED,,,False
200907894,03/27/2020 12:00:00 AM,645,9,905,626,INTIMATE PARTNER - SIMPLE ASSAULT,18,F,Adult Other,14500    LEADWELL                     ST,34.2039,-118.4501,Los Angeles,INTIMATE PARTNER - SIMPLE ASSAULT,,,False
201408486,03/18/2020 12:00:00 AM,1000,14,1431,522,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",63,M,Invest Cont,1300    CABRILLO                     AV,33.9905,-118.4683,Los Angeles,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",,,False
230911545,05/28/2023 12:00:00 AM,400,9,915,903,CONTEMPT OF COURT,38,F,Invest Cont,6900    KATHERINE                    AV,34.1954,-118.4433,Los Angeles,CONTEMPT OF COURT,,,False
221304114,09/30/2021 12:00:00 AM,810,13,1372,354,THEFT OF IDENTITY,33,F,Invest Cont,300 E  52ND                         ST,33.9952,-118.2702,Los Angeles,THEFT OF IDENTITY,,,False
220318992,10/24/2022 12:00:00 AM,615,3,377,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",51,M,Invest Cont,1200 W  38TH                         ST,34.0173,-118.2973,Los Angeles,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,,False
201012737,09/03/2020 12:00:00 AM,1300,10,1034,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,M,Invest Cont,18400    VICTORY                      BL,34.1866,-118.5348,Los Angeles,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,False
200917011,11/07/2020 12:00:00 AM,1900,9,979,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,Invest Cont,13200    MOORPARK                     ST,34.1536,-118.4181,Los Angeles,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,,False
200412177,08/25/2020 12:00:00 AM,1550,4,477,624,BATTERY - SIMPLE ASSAULT,32,F,Adult Other,600    ORME                         AV,34.0342,-118.2105,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
210210032,05/29/2021 12:00:00 AM,430,2,279,900,VIOLATION OF COURT ORDER,32,F,Adult Arrest,1400 W  10TH                         PL,34.0474,-118.2714,Los Angeles,VIOLATION OF COURT ORDER,,,True
220812378,07/22/2022 12:00:00 AM,1800,8,831,510,VEHICLE - STOLEN,0,,Invest Cont,12300    MONTANA                      AV,34.0473,-118.4768,Los Angeles,VEHICLE - STOLEN,,,False
200116646,08/18/2020 12:00:00 AM,1815,1,119,330,BURGLARY FROM VEHICLE,32,M,Invest Cont,800 N  ALAMEDA                      ST,34.0561,-118.2375,Los Angeles,BURGLARY FROM VEHICLE,,,False
230412590,09/14/2023 12:00:00 AM,800,4,449,330,BURGLARY FROM VEHICLE,28,M,Invest Cont,ATWOOD,34.053,-118.193,Los Angeles,BURGLARY FROM VEHICLE,,,False
200918418,12/13/2020 12:00:00 AM,1730,9,952,440,THEFT PLAIN - PETTY ($950 & UNDER),62,M,Invest Cont,14500    BURBANK                      BL,34.1721,-118.4494,Los Angeles,THEFT PLAIN - PETTY ($950 & UNDER),,,False
220620429,07/30/2022 12:00:00 AM,1000,6,657,347,GRAND THEFT / INSURANCE FRAUD,62,M,Invest Cont,5600    SANTA MONICA                 BL,34.0908,-118.3114,Los Angeles,GRAND THEFT / INSURANCE FRAUD,,,False
200219172,12/31/2020 12:00:00 AM,330,2,269,624,BATTERY - SIMPLE ASSAULT,33,M,Invest Cont,8TH,34.0508,-118.2683,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
212000800,06/18/2021 12:00:00 AM,150,20,2013,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",29,M,Invest Cont,4500    BEVERLY                      BL,34.0763,-118.3069,Los Angeles,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,,False
210615221,08/31/2021 12:00:00 AM,600,6,645,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),48,F,Invest Cont,7000 W  SUNSET                       BL,34.098,-118.342,Los Angeles,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),,,False
200509782,05/22/2020 12:00:00 AM,700,5,513,510,VEHICLE - STOLEN,0,,Invest Cont,25800 S  NORMANDIE                    AV,33.7899,-118.2975,Los Angeles,VEHICLE - STOLEN,,,False
220616246,09/19/2022 12:00:00 AM,600,6,663,510,VEHICLE - STOLEN,0,,Invest Cont,MANSFIELD,34.0889,-118.3405,Los Angeles,VEHICLE - STOLEN,,,False
230219592,10/22/2023 12:00:00 AM,2200,2,231,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,Invest Cont,OCCIDENTAL                   BL,34.0721,-118.2785,Los Angeles,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,,False
211909416,06/03/2021 12:00:00 AM,1550,19,1951,440,THEFT PLAIN - PETTY ($950 & UNDER),34,F,Invest Cont,10400    LANGDON                      AV,34.2593,-118.4695,Los Angeles,THEFT PLAIN - PETTY ($950 & UNDER),,,False
230508299,04/28/2023 12:00:00 AM,1700,5,515,510,VEHICLE - STOLEN,0,,Invest Cont,1600 N  MARINE                       AV,33.7953,-118.265,Los Angeles,VEHICLE - STOLEN,,,False
230117450,08/06/2023 12:00:00 AM,1610,1,119,624,BATTERY - SIMPLE ASSAULT,52,M,Adult Other,800 N  ALAMEDA                      ST,34.0561,-118.2375,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
221510490,05/28/2022 12:00:00 AM,827,15,1515,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,M,Invest Cont,7000    LAUREL CANYON                BL,34.1976,-118.3965,Los Angeles,SHOPLIFTING - PETTY THEFT ($950 & UNDER),,,False
231304489,01/10/2023 12:00:00 AM,500,13,1325,510,VEHICLE - STOLEN,0,,Invest Cont,2700 S  CENTRAL                      AV,34.0178,-118.2554,Los Angeles,VEHICLE - STOLEN,,,False
220614681,08/15/2022 12:00:00 AM,1700,6,645,626,INTIMATE PARTNER - SIMPLE ASSAULT,41,F,Adult Other,7000    FRANKLIN                     AV,34.1041,-118.3417,Los Angeles,INTIMATE PARTNER - SIMPLE ASSAULT,,,False
210620421,09/06/2021 12:00:00 AM,1200,6,615,440,THEFT PLAIN - PETTY ($950 & UNDER),53,M,Invest Cont,3400 N  KNOLL                        DR,34.13,-118.3419,Los Angeles,THEFT PLAIN - PETTY ($950 & UNDER),,,False
230219208,10/15/2023 12:00:00 AM,1645,2,246,624,BATTERY - SIMPLE ASSAULT,44,M,Invest Cont,7TH,34.0565,-118.2768,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
200320676,11/19/2020 12:00:00 AM,1425,3,357,350,"THEFT, PERSON",22,M,Invest Cont,1000    EXPOSITION                   BL,34.0184,-118.2952,Los Angeles,"THEFT, PERSON",,,False
230109527,03/28/2023 12:00:00 AM,2200,1,162,626,INTIMATE PARTNER - SIMPLE ASSAULT,25,F,Invest Cont,700 S  GRAND                        AV,34.0473,-118.2566,Los Angeles,INTIMATE PARTNER - SIMPLE ASSAULT,,,False
231807799,03/16/2023 12:00:00 AM,1900,18,1829,510,VEHICLE - STOLEN,0,,Invest Cont,2100 E  CENTURY                      BL,33.9463,-118.235,Los Angeles,VEHICLE - STOLEN,,,False
200209150,04/19/2020 12:00:00 AM,1200,2,246,440,THEFT PLAIN - PETTY ($950 & UNDER),0,X,Invest Cont,600 S  ALVARADO                     ST,34.0596,-118.2749,Los Angeles,THEFT PLAIN - PETTY ($950 & UNDER),,,False
220904685,01/04/2022 12:00:00 AM,1220,9,963,330,BURGLARY FROM VEHICLE,22,M,Invest Cont,14600    MAGNOLIA                     BL,34.1649,-118.4513,Los Angeles,BURGLARY FROM VEHICLE,,,False
220707971,04/13/2022 12:00:00 AM,2330,7,701,624,BATTERY - SIMPLE ASSAULT,23,M,Adult Other,600 N  HAYWORTH                     AV,34.0816,-118.3627,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
230508133,04/10/2023 12:00:00 AM,1000,5,522,649,DOCUMENT FORGERY / STOLEN FELONY,42,F,Invest Cont,800 N  WILMINGTON                   BL,33.7793,-118.2742,Los Angeles,DOCUMENT FORGERY / STOLEN FELONY,,,False
221210927,04/29/2022 12:00:00 AM,1000,12,1218,510,VEHICLE - STOLEN,0,,Invest Cont,55TH                         ST,33.9923,-118.2871,Los Angeles,VEHICLE - STOLEN,,,False
210112959,07/04/2021 12:00:00 AM,825,1,119,624,BATTERY - SIMPLE ASSAULT,18,M,Adult Arrest,800 N  ALAMEDA                      ST,34.0561,-118.2375,Los Angeles,BATTERY - SIMPLE ASSAULT,,,True
231011059,07/05/2023 12:00:00 AM,1730,10,1001,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",76,M,Adult Arrest,19100    CANTARA                      ST,34.2193,-118.5492,Los Angeles,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,,True
220412383,08/23/2022 12:00:00 AM,1740,4,459,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,19,M,Invest Cont,3100 E  CESAR E CHAVEZ               AV,34.045,-118.1956,Los Angeles,CRIMINAL THREATS - NO WEAPON DISPLAYED,,,False
210408933,05/23/2021 12:00:00 AM,1200,4,421,510,VEHICLE - STOLEN,0,,Invest Cont,2100    MANITOU                      AV,34.0718,-118.218,Los Angeles,VEHICLE - STOLEN,,,False
212114328,09/24/2021 12:00:00 AM,1054,21,2183,624,BATTERY - SIMPLE ASSAULT,38,F,Adult Other,5000    ABBEYVILLE                   AV,34.1601,-118.6325,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
232014625,08/22/2023 12:00:00 AM,1900,20,2042,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,X,Invest Cont,900 S  GRAMERCY                     PL,34.0559,-118.3132,Los Angeles,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",,,False
201104828,01/20/2020 12:00:00 AM,1120,11,1142,850,INDECENT EXPOSURE,35,F,Invest Cont,1900 N  VERMONT                      AV,34.1054,-118.2918,Los Angeles,INDECENT EXPOSURE,,,False
210904361,01/08/2021 12:00:00 AM,134,9,904,354,THEFT OF IDENTITY,58,M,Adult Arrest,WYANDOTTE                    ST,34.2084,-118.4599,Los Angeles,THEFT OF IDENTITY,,,True
201611685,08/04/2020 12:00:00 AM,1820,16,1622,900,VIOLATION OF COURT ORDER,26,M,Adult Arrest,10900    TAMARACK                     AV,34.268,-118.4288,Los Angeles,VIOLATION OF COURT ORDER,,,True
210314951,08/25/2021 12:00:00 AM,1300,3,326,901,VIOLATION OF RESTRAINING ORDER,53,F,Adult Arrest,2600    DALTON                       AV,34.0322,-118.3041,Los Angeles,VIOLATION OF RESTRAINING ORDER,,,True
202107711,03/26/2020 12:00:00 AM,200,21,2169,888,TRESPASSING,53,F,Adult Other,5600    PENFIELD                     AV,34.1829,-118.5676,Los Angeles,TRESPASSING,,,False
231508561,04/05/2023 12:00:00 AM,1535,15,1548,440,THEFT PLAIN - PETTY ($950 & UNDER),33,F,Invest Cont,11000    MAGNOLIA                     BL,34.1667,-118.3702,Los Angeles,THEFT PLAIN - PETTY ($950 & UNDER),,,False
211307561,03/22/2021 12:00:00 AM,2030,13,1323,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",19,M,Adult Other,1000 E  23RD                         ST,34.0228,-118.2569,Los Angeles,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,,False
231310617,05/12/2023 12:00:00 AM,2330,13,1393,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",26,M,Invest Cont,100 W  70TH                         ST,33.9765,-118.2739,Los Angeles,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,False
211421134,11/03/2021 12:00:00 AM,1316,14,1464,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",37,M,Invest Cont,12700 W  JEFFERSON                    BL,33.9775,-118.4176,Los Angeles,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",,,False
210117137,09/20/2021 12:00:00 AM,43,1,162,626,INTIMATE PARTNER - SIMPLE ASSAULT,20,M,Adult Other,800 S  OLIVE                        ST,34.0437,-118.2582,Los Angeles,INTIMATE PARTNER - SIMPLE ASSAULT,,,False
200814079,09/14/2020 12:00:00 AM,933,8,851,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0,X,Adult Arrest,BARRINGTON,34.0375,-118.4622,Los Angeles,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),,,True
201008857,05/09/2020 12:00:00 AM,1910,10,1029,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,42,F,Adult Other,7000    GLORIA                       AV,34.1976,-118.4793,Los Angeles,CRIMINAL THREATS - NO WEAPON DISPLAYED,,,False
221910562,06/05/2022 12:00:00 AM,2200,19,1966,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,Invest Cont,NORDHOFF                     ST,34.2354,-118.4459,Los Angeles,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,,False
210208075,04/12/2021 12:00:00 AM,1700,2,295,624,BATTERY - SIMPLE ASSAULT,45,M,Invest Cont,1400    CONSTANCE                    ST,34.0419,-118.28,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
231716180,10/06/2023 12:00:00 AM,1030,17,1705,310,BURGLARY,66,M,Invest Cont,12800    NEON                         WY,34.3024,-118.5174,Los Angeles,BURGLARY,,,False
201111883,07/21/2020 12:00:00 AM,1200,11,1171,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),32,M,Invest Cont,SWAN                         PL,34.0917,-118.2741,Los Angeles,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,,False
221317851,09/18/2022 12:00:00 AM,130,13,1367,626,INTIMATE PARTNER - SIMPLE ASSAULT,18,F,Adult Arrest,1500 E  48TH                         ST,34.0002,-118.2478,Los Angeles,INTIMATE PARTNER - SIMPLE ASSAULT,,,True
211006441,03/22/2021 12:00:00 AM,30,10,1039,626,INTIMATE PARTNER - SIMPLE ASSAULT,28,F,Adult Arrest,15700    VANOWEN                      ST,34.1939,-118.4756,Los Angeles,INTIMATE PARTNER - SIMPLE ASSAULT,,,True
221808246,03/27/2022 12:00:00 AM,2200,18,1824,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",43,M,Adult Other,9200 S  CENTRAL                      AV,33.953,-118.2564,Los Angeles,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,,False
231411326,05/25/2023 12:00:00 AM,1400,14,1401,888,TRESPASSING,18,F,Invest Cont,2400 S  BUNDY                        DR,34.0272,-118.4485,Los Angeles,TRESPASSING,,,False
221809167,04/12/2022 12:00:00 AM,2000,18,1806,942,BRIBERY,21,F,Adult Arrest,800 E  88TH                         PL,33.9565,-118.2608,Los Angeles,BRIBERY,,,True
