Incident ID,Start_Date_Time,NIBRS Code,Crime Name2,Crime Name3,Block Address,City,Sector,Latitude,Longitude,Police District Number,Vict Age,Vict Sex,Perp Age,Perp Sex,Arrest
201319534,2021-02-10 15:00:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),20000 BLK  APPLEDOWRE CIR,GERMANTOWN,M,39.18326,-77.2342,5D,,,,,Unknown
201421860,2023-04-09 16:30:00,23G,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,8500 BLK  GEORGIA AVE,SILVER SPRING,G,38.99454,-77.0268,3D,,,,,Unknown
201297386,2020-07-27 00:00:00,250,Counterfeiting/Forgery,FORGERY OF CHECKS,13500 BLK  DUHART RD,GERMANTOWN,N,39.16671,-77.2819,5D,,,,,Unknown
201407410,2022-11-22 08:00:00,23E,From Coin/Operated Machine or Device,LARCENY - FROM COIN MACHINE,22700 BLK  CLARKSBURG RD,CLARKSBURG,N,39.2291,-77.2898,5D,,,,,Unknown
201417625,2022-11-26 10:00:00,26A,False Pretenses/Swindle/Confidence Game,FRAUD (DESCRIBE OFFENSE),17700 BLK  STONERIDGE DR,GAITHERSBURG,P,39.14533,-77.2426,6D,,,,,Unknown
201362203,2021-10-09 11:10:00,11A,Forcible Rape,RAPE - STRONG-ARM,19600 BLK  GALWAY BAY CIR,GERMANTOWN,N,39.17855,-77.2787,5D,,,,,Unknown
201237835,2019-04-29 18:49:00,250,Counterfeiting/Forgery,COUNTERFEITING - POSS COUNTERFEITED,1500 BLK  NOVEMBER CIR,SILVER SPRING,I,39.04498,-76.981,3D,,,,,Unknown
201385062,2021-11-01 00:00:00,23G,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,5500 BLK  NICHOLSON LA,ROCKVILLE,D,39.04488,-77.1088,2D,,,,,Unknown
201308652,2020-09-27 16:00:00,23G,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,3000 BLK  EDGEWOOD RD,KENSINGTON,D,39.02614,-77.06,2D,,,,,Unknown
201272880,2020-01-08 18:40:00,23G,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,800 BLK  UNIVERSITY BLV E,SILVER SPRING,H,38.99729,-76.9937,3D,,,,,Unknown
201368526,2022-03-01 19:28:00,23D,Theft from Building,LARCENY - FROM BLDG,1500 BLK E WEST HWY,SILVER SPRING,G,0.0,0.0,3D,,,,,Unknown
201270538,2019-10-16 19:49:00,23C,Shoplifting,LARCENY - SHOPLIFTING,11100 BLK  VEIRS MILL RD,SILVER SPRING,L,39.03758,-77.0519,4D,,,,,Unknown
201408147,2023-01-08 15:15:00,23D,Theft from Building,LARCENY - FROM BLDG,10200 BLK  OLD GEORGETOWN RD,BETHESDA,D,39.02308,-77.1239,2D,,,,,Unknown
201432202,2023-05-20 22:00:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),19400 BLK  UMSTEAD CT,POOLESVILLE,B,39.15758,-77.405,1D,,,,,Unknown
201383393,2022-07-07 22:20:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,1700 BLK  VEIRS MILL RD,ROCKVILLE,A,39.07693,-77.1222,1D,,,,,Unknown
201411644,2023-02-03 14:09:00,26B,Credit Card/Automatic Teller Machine Fraud,FRAUD - ILLEGAL USE CREDIT CARDS,22000 BLK  CLARKSBURG RD,CLARKSBURG,N,39.21697,-77.2972,5D,,,,,Unknown
201299178,2019-01-01 00:01:00,26F,Identity Theft,FRAUD - IDENTITY THEFT,6700 BLK  CONWAY AVE,TAKOMA PARK,T,38.9721,-76.9979,TPPD,,,,,Unknown
201232483,2019-03-23 13:00:00,26A,False Pretenses/Swindle/Confidence Game,FRAUD (DESCRIBE OFFENSE),19100 BLK N KINDLY CT,MONTGOMERY VILLAGE,R,39.16951,-77.2099,6D,,,,,Unknown
201379999,2022-06-11 15:45:00,120,Robbery,ROBBERY - BUSINESS-OTHER WEAPON,8600 BLK  COLESVILLE RD,SILVER SPRING,G,38.99602,-77.0281,3D,,,,,Unknown
201296102,2020-07-27 02:09:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,11800 BLK  GEORGIA AVE,SILVER SPRING,L,39.04947,-77.0518,4D,,,,,Unknown
201439331,2023-08-10 10:00:00,26B,Credit Card/Automatic Teller Machine Fraud,FRAUD - ILLEGAL USE CREDIT CARDS,20000 BLK  FREDERICK RD,GERMANTOWN,M,39.18341,-77.2388,5D,,,,,Unknown
201422994,2023-04-16 12:00:00,220,Burglary/Breaking and Entering,BURGLARY - NO FORCED ENTRY-RESIDENTIAL,4200 BLK  HAVARD ST,SILVER SPRING,K,39.06185,-77.0839,4D,,,,,Unknown
201252763,2019-08-17 02:03:00,220,Burglary/Breaking and Entering,BURGLARY - NO FORCED ENTRY-NONRESIDENTIAL,19600 BLK  FREDERICK RD,GERMANTOWN,M,39.17786,-77.2385,5D,,,,,Unknown
201423934,2023-04-21 19:05:00,26A,False Pretenses/Swindle/Confidence Game,FRAUD - CONFIDENCE GAME,9800 BLK  FOREST GROVE DR,SILVER SPRING,G,39.01578,-77.0403,3D,,,,,Unknown
201431874,2023-06-18 00:03:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,,SILVER SPRING,I,39.04542,-76.9815,3D,,,,,Unknown
201327946,2021-04-19 18:45:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),8700 BLK  1ST AVE,SILVER SPRING,G,38.99738,-77.0317,3D,,,,,Unknown
201323166,2021-03-13 18:20:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,2300 BLK  COLD MEADOW WAY,SILVER SPRING,K,39.10826,-77.0513,4D,,,,,Unknown
201260918,2019-10-14 19:36:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,1  BLK  DUNSINANE CT,SILVER SPRING,K,39.09394,-77.0728,4D,,,,,Unknown
201292942,2020-06-29 21:00:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PUBLIC,9000 BLK  PROVIDENCE AVE,SILVER SPRING,G,39.00454,-77.0105,3D,,,,,Unknown
201232314,2019-03-26 17:06:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PUBLIC,14500 BLK  AVERY RD,ROCKVILLE,A,39.0929,-77.1227,1D,,,,,Unknown
201392636,2022-09-17 21:24:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,,GAITHERSBURG,R,39.05909,-77.1162,6D,,,,,Unknown
201381512,2022-06-03 17:00:00,26F,Identity Theft,FRAUD - IDENTITY THEFT,1500 BLK  CREST RD,SILVER SPRING,L,39.03019,-77.0322,4D,,,,,Unknown
201378623,2022-05-31 16:30:00,90G,Liquor Law Violations,LIQUOR (DESCRIBE OFFENSE),,SILVER SPRING,L,39.04294,-77.0431,4D,,,,,Unknown
201271976,2020-01-02 16:14:00,23C,Shoplifting,LARCENY - SHOPLIFTING,18200 BLK  CONTOUR RD,GAITHERSBURG,R,39.15572,-77.1997,6D,,,,,Unknown
201413548,2023-02-15 17:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,9800 BLK  WALKER HOUSE RD,MONTGOMERY VILLAGE,R,39.16202,-77.2047,6D,,,,,Unknown
201393940,2022-09-25 20:30:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,500 BLK  BRENT RD,ROCKVILLE,A,39.08452,-77.165,1D,,,,,Unknown
201422288,2023-04-15 19:00:00,240,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,11200 BLK  GEORGIA AVE,SILVER SPRING,L,39.03867,-77.0508,4D,,,,,Unknown
201240601,2019-05-19 18:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,13600 BLK  CREEKSIDE DR,SILVER SPRING,I,39.07947,-76.9674,3D,,,,,Unknown
201236156,2019-04-21 14:18:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,10700 BLK  TORRANCE DR,SILVER SPRING,L,39.03156,-77.0528,4D,,,,,Unknown
201437147,2023-07-28 17:30:00,240,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,7900 BLK  GREENWOOD AVE,TAKOMA PARK,H,38.98848,-76.9998,3D,,,,,Unknown
201385522,2022-07-24 19:39:00,35A,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,500 BLK  THAYER AVE,SILVER SPRING,G,38.99384,-77.0115,3D,,,,,Unknown
201250177,2019-07-29 11:53:00,23C,Shoplifting,LARCENY - SHOPLIFTING,20600 BLK  SENECA MEADOWS PKW,GERMANTOWN,M,39.1985,-77.2561,5D,,,,,Unknown
201348638,2021-10-09 22:30:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,800 BLK  QUINCE ORCHARD BLV,GAITHERSBURG,P,39.14077,-77.2285,6D,,,,,Unknown
201419094,2023-03-24 13:01:00,250,Counterfeiting/Forgery,FORGERY (DESCRIBE OFFENSE),21000 BLK  FREDERICK RD,GERMANTOWN,M,39.20331,-77.2457,5D,,,,,Unknown
201362108,2022-01-26 20:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,8400 BLK  WILD OLIVE DR,POTOMAC,B,39.0533,-77.1722,1D,,,,,Unknown
201370948,2022-04-03 23:40:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,500 BLK  COLLEGE PKW,ROCKVILLE,A,39.10181,-77.1596,1D,,,,,Unknown
201304304,2020-09-30 13:00:00,23C,Shoplifting,LARCENY - SHOPLIFTING,11400 BLK  GEORGIA AVE,SILVER SPRING,L,39.04151,-77.0517,4D,,,,,Unknown
201416103,2023-03-05 10:07:00,23C,Shoplifting,LARCENY - SHOPLIFTING,5400 BLK  RANDOLPH RD,ROCKVILLE,D,39.0535,-77.1067,2D,,,,,Unknown
201283913,2020-04-02 16:00:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PUBLIC,19200 BLK  THOMAS FARM RD,MONTGOMERY VILLAGE,R,39.17232,-77.1976,6D,,,,,Unknown
201448778,2023-10-15 20:30:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,1  BLK  UNIVERSITY BLV,SILVER SPRING,H,39.02045,-77.0127,3D,,,,,Unknown
201442835,2023-09-06 16:00:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,18200 BLK  GRAVINIA CIR,BOYDS,N,39.15739,-77.2954,5D,,,,,Unknown
201328666,2021-04-26 23:39:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,18700 BLK N FREDERICK AVE,GAITHERSBURG,R,39.1626,-77.2252,6D,,,,,Unknown
201413815,2023-02-17 23:55:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,5700 BLK  BOU AVE,ROCKVILLE,A,39.05597,-77.1136,1D,,,,,Unknown
201327345,2021-04-14 09:00:00,250,Counterfeiting/Forgery,FORGERY OF OTHER,7600 BLK  RICKENBACKER DR,GAITHERSBURG,R,39.17344,-77.1569,6D,,,,,Unknown
201224023,2019-01-19 03:43:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,,GAITHERSBURG,P,39.11421,-77.2145,6D,,,,,Unknown
201265899,2019-11-08 21:30:00,11A,Forcible Rape,RAPE - STRONG-ARM,1  BLK  SPARROW VALLEY CT,MONTGOMERY VILLAGE,R,39.1885,-77.1922,6D,,,,,Unknown
201389913,2022-08-27 12:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,12600 BLK  LAYHILL RD,SILVER SPRING,J,39.06321,-77.0502,4D,,,,,Unknown
201240589,2019-05-21 18:05:00,90G,Liquor Law Violations,LIQUOR - POSSESS,12300 BLK  GEORGIA AVE,SILVER SPRING,J,39.05819,-77.05,4D,,,,,Unknown
201415970,2023-03-04 02:00:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,13600 BLK  COLGATE WAY,SILVER SPRING,I,39.08015,-76.9331,3D,,,,,Unknown
201345118,2021-09-12 19:31:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,9800 BLK  ARBOR HILL DR,SILVER SPRING,H,39.01599,-76.987,3D,,,,,Unknown
201427705,2023-05-14 19:43:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY (DESCRIBE OFFENSE),20000 BLK  AIRCRAFT DR,GERMANTOWN,N,39.18396,-77.2617,5D,,,,,Unknown
201335222,2021-06-20 15:13:00,240,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,900 BLK  THAYER AVE,SILVER SPRING,G,38.99304,-77.024,3D,,,,,Unknown
201373481,2022-04-23 16:00:00,13A,Aggravated Assault,ASSAULT - AGGRAVATED - NON-FAMILY-STRONG-ARM,12700 BLK  FLACK ST,SILVER SPRING,K,39.06326,-77.0571,4D,,,,,Unknown
201328735,2021-04-27 13:39:00,13B,Simple Assault,ASSAULT - SIMPLE,9400 BLK  KEY WEST AVE,ROCKVILLE,P,39.10415,-77.1923,6D,,,,,Unknown
201416581,2023-03-08 11:00:00,23D,Theft from Building,LARCENY - FROM BLDG,600 BLK  SAYBROOKE OAKS BLV,GAITHERSBURG,P,39.15297,-77.185,6D,,,,,Unknown
201412959,2023-02-08 14:30:00,220,Burglary/Breaking and Entering,BURGLARY - FORCED ENTRY-NONRESIDENTIAL,900 BLK  RANDOLPH RD,SILVER SPRING,I,39.0662,-77.0263,3D,,,,,Unknown
201230732,2019-03-15 18:30:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,900 BLK  WAYNE AVE,SILVER SPRING,G,38.9954,-77.0244,3D,,,,,Unknown
201229364,2019-02-28 20:33:00,35A,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,8500 BLK  PINEY BRANCH RD,SILVER SPRING,H,38.99823,-77.0036,3D,,,,,Unknown
201267677,2019-11-30 12:00:00,220,Burglary/Breaking and Entering,BURGLARY - FORCED ENTRY-NONRESIDENTIAL,4900 BLK  NICHOLSON CT,KENSINGTON,D,39.045,-77.1027,2D,,,,,Unknown
201372478,2022-04-15 23:30:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,11300 BLK  CONNECTICUT AVE,KENSINGTON,D,39.04195,-77.076,2D,,,,,Unknown
201386100,2022-07-27 12:55:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,11200 BLK  OAK LEAF DR,SILVER SPRING,I,39.03844,-76.9949,3D,,,,,Unknown
201364475,2022-02-16 05:10:00,240,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,11300 BLK  APPLEDOWRE WAY,GERMANTOWN,M,39.18476,-77.235,5D,,,,,Unknown
201418749,2023-02-18 14:32:00,220,Burglary/Breaking and Entering,BURGLARY - NO FORCED ENTRY-RESIDENTIAL,8700 BLK  GEORGIA AVE,SILVER SPRING,G,38.99752,-77.0297,3D,,,,,Unknown
201242678,2019-06-04 19:00:00,35A,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,11200 BLK  NEW HAMPSHIRE AVE,SILVER SPRING,I,39.03978,-76.9906,3D,,,,,Unknown
201256742,2019-09-14 17:42:00,23C,Shoplifting,LARCENY - SHOPLIFTING,1  BLK  MARKET ST,GAITHERSBURG,P,39.12411,-77.235,6D,,,,,Unknown
201395571,2022-10-08 16:00:00,23C,Shoplifting,LARCENY - SHOPLIFTING,7600 BLK  NEW HAMPSHIRE AVE,TAKOMA PARK,T,38.9859,-76.9881,TPPD,,,,,Unknown
201244283,2019-06-16 18:30:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,10800 BLK  CHILDS CT,SILVER SPRING,H,39.03224,-77.0059,3D,,,,,Unknown
201444835,2023-09-13 21:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,14000 BLK  PARKVALE RD,ROCKVILLE,K,39.08559,-77.1084,4D,,,,,Unknown
201267553,2019-11-29 18:00:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,20200 BLK  SHIPLEY TER,GERMANTOWN,N,39.18627,-77.275,5D,,,,,Unknown
201258798,2019-09-28 15:00:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,3200 BLK  WINNETT RD,CHEVY CHASE,D,38.98053,-77.0633,2D,,,,,Unknown
201423944,2023-04-26 17:03:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,18900 BLK  SMOOTHSTONE WAY,MONTGOMERY VILLAGE,R,39.16836,-77.21,6D,,,,,Unknown
201373891,2022-04-26 08:00:00,250,Counterfeiting/Forgery,COUNTERFEITING - PASS COUNTERFEITED,4600 BLK  MAPLE AVE,BETHESDA,D,38.99206,-77.0917,2D,,,,,Unknown
201433803,2023-01-19 00:00:00,26F,Identity Theft,IDENTITY THEFT,1100 BLK E WEST HWY,SILVER SPRING,G,39.12437,-77.2032,3D,,,,,Unknown
201378933,2022-06-03 18:52:00,120,Robbery,ROBBERY - FORCIBLE PURSE SNATCHING,11200 BLK  NEW HAMPSHIRE AVE,SILVER SPRING,I,39.03978,-76.9906,3D,,,,,Unknown
201297833,2020-08-10 19:07:00,23C,Shoplifting,LARCENY - SHOPLIFTING,11100 BLK  VEIRS MILL RD,SILVER SPRING,L,39.03758,-77.0519,4D,,,,,Unknown
201440169,2023-06-23 08:58:00,26A,False Pretenses/Swindle/Confidence Game,FRAUD (DESCRIBE OFFENSE),3900 BLK  GREENCASTLE RIDGE DR,BURTONSVILLE,I,39.07664,-76.9304,3D,,,,,Unknown
201342363,2021-08-20 20:51:00,240,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,800 BLK  ELLSWORTH DR,SILVER SPRING,G,38.99791,-77.0246,3D,,,,,Unknown
201263445,2019-11-02 06:00:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,18800 BLK  SPARKLING WATER DR,GERMANTOWN,N,39.16296,-77.2766,5D,,,,,Unknown
201255984,2019-09-06 23:00:00,220,Burglary/Breaking and Entering,BURGLARY (DESCRIBE OFFENSE),7000 BLK  OLD GATE RD,ROCKVILLE,E,39.0475,-77.1438,2D,,,,,Unknown
201429667,2023-06-05 18:29:00,210,Extortion/Blackmail,EXTORT - THREAT INJURE REPUTATION,8500 BLK  11TH AVE,SILVER SPRING,H,38.99676,-76.9919,3D,,,,,Unknown
201250213,2019-07-29 19:55:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY (DESCRIBE OFFENSE),12000 BLK  ROCKING HORSE RD,ROCKVILLE,D,39.05273,-77.095,2D,,,,,Unknown
201245081,2019-06-23 04:27:00,13B,Simple Assault,ASSAULT - SIMPLE,1100 BLK  AGNEW DR,ROCKVILLE,A,39.07597,-77.1353,1D,,,,,Unknown
201271844,2020-01-01 02:25:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,12300 BLK  QUAIL WOODS DR,GERMANTOWN,N,39.17477,-77.2545,5D,,,,,Unknown
201276113,2020-01-31 22:05:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,8100 BLK  CARROLL LA,SILVER SPRING,G,38.98985,-76.9935,3D,,,,,Unknown
201350430,2021-10-22 23:46:00,35B,Drug Equipment Violations,DRUGS - NARCOTIC EQUIP - POSSESS,9900 BLK  SUTHERLAND RD,SILVER SPRING,H,39.01718,-77.0172,3D,,,,,Unknown
201422563,2023-04-17 16:51:00,23C,Shoplifting,LARCENY - SHOPLIFTING,11100 BLK  VEIRS MILL RD,SILVER SPRING,L,39.03758,-77.0519,4D,,,,,Unknown
201378458,2022-05-30 02:30:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,,SILVER SPRING,L,39.11237,-77.0755,4D,,,,,Unknown
201396529,2022-10-16 00:30:00,220,Burglary/Breaking and Entering,BURGLARY - FORCED ENTRY-RESIDENTIAL,800 BLK  GALLOP HILL RD,GAITHERSBURG,R,39.15952,-77.209,6D,,,,,Unknown
201408636,2023-01-12 13:21:00,26A,False Pretenses/Swindle/Confidence Game,FRAUD - CONFIDENCE GAME,9800 BLK  INGLEMERE DR,BETHESDA,E,39.01724,-77.1331,2D,,,,,Unknown
201447383,2023-10-07 18:31:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,22700 BLK  CLARKSBURG RD,CLARKSBURG,N,39.22863,-77.2888,5D,,,,,Unknown
201238695,2019-05-03 12:37:00,23C,Shoplifting,LARCENY - SHOPLIFTING,7100 BLK  DEMOCRACY BLV,BETHESDA,E,39.02207,-77.1473,2D,,,,,Unknown
201422376,2023-04-15 22:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,900 BLK  SILVER SPRING AVE,SILVER SPRING,G,38.99169,-77.024,3D,,,,,Unknown
201424050,2023-04-27 13:51:00,26A,False Pretenses/Swindle/Confidence Game,FRAUD (DESCRIBE OFFENSE),10400 BLK  BURNT EMBER DR,SILVER SPRING,H,39.0248,-76.9942,3D,,,,,Unknown
201377981,2021-12-01 00:00:00,23D,Theft from Building,LARCENY - FROM BLDG,6700 BLK  DEMOCRACY BLV,BETHESDA,E,39.02146,-77.1379,2D,,,,,Unknown
201386505,2022-07-29 10:00:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,9400 BLK  HICKORY VIEW PL,MONTGOMERY VILLAGE,R,39.18241,-77.193,6D,,,,,Unknown
201274083,2020-01-17 21:32:00,220,Burglary/Breaking and Entering,BURGLARY - NO FORCED ENTRY-RESIDENTIAL,7600 BLK  MOCCASIN LA,DERWOOD,A,39.1185,-77.1559,1D,,,,,Unknown
201257560,2019-09-21 00:00:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY (DESCRIBE OFFENSE),200 BLK N WASHINGTON ST,ROCKVILLE,A,39.08583,-77.1529,1D,,,,,Unknown
201379533,2022-06-07 16:06:00,35A,Drug/Narcotic Violations,DRUGS - OPIUM OR DERIVATIVE - POSSESS,,SILVER SPRING,G,39.11237,-77.0755,3D,,,,,Unknown
201374990,2022-05-05 19:05:00,35A,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,,GAITHERSBURG,P,39.12866,-77.1929,6D,,,,,Unknown
201423399,2023-04-22 22:54:00,220,Burglary/Breaking and Entering,BURGLARY - FORCED ENTRY-RESIDENTIAL,1000 BLK  RIPLEY ST,SILVER SPRING,G,38.99249,-77.0266,3D,,,,,Unknown
201372126,2022-04-08 14:49:00,90J,Trespass of Real Property,TRESPASSING,13600 BLK  GEORGIA AVE,SILVER SPRING,K,39.07828,-77.0718,4D,,,,,Unknown
201333207,2021-02-01 12:00:00,26F,Identity Theft,FRAUD - IDENTITY THEFT,16000 BLK  SHADY GROVE RD,ROCKVILLE,A,39.11887,-77.1826,1D,,,,,Unknown
201263406,2019-11-01 23:19:00,13A,Aggravated Assault,ASSAULT - AGGRAVATED - NON-FAMILY-OTHER WEAPON,13600 BLK  COLGATE WAY,SILVER SPRING,I,39.08015,-76.9331,3D,,,,,Unknown
201251353,2019-08-07 03:56:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,11200 BLK  GRANDVIEW AVE,SILVER SPRING,L,39.0384,-77.0523,4D,,,,,Unknown
201428137,2023-05-25 15:47:00,23C,Shoplifting,LARCENY - SHOPLIFTING,1700 BLK E JEFFERSON ST,ROCKVILLE,A,39.05848,-77.1264,1D,,,,,Unknown
201396070,2022-10-11 19:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,600 BLK  PERRY PKW,GAITHERSBURG,P,39.14773,-77.2138,6D,,,,,Unknown
201280321,2020-03-01 00:39:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,,GAITHERSBURG,P,39.1483,-77.2377,6D,,,,,Unknown
201389693,2022-08-26 08:23:00,90J,Trespass of Real Property,TRESPASSING,800 BLK  WAYNE AVE,SILVER SPRING,G,38.99717,-77.0218,3D,,,,,Unknown
201424854,2023-04-27 00:00:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,,MONTGOMERY VILLAGE,R,39.17999,-77.2133,6D,,,,,Unknown
201247114,2019-07-07 20:20:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,8600 BLK  CAMERON ST,SILVER SPRING,G,38.99752,-77.0297,3D,,,,,Unknown
201312926,2020-12-14 17:51:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,13800 BLK  CASTLE BLV,SILVER SPRING,I,39.08247,-76.9437,3D,,,,,Unknown
201263304,2019-09-25 09:48:00,35A,Drug/Narcotic Violations,DRUGS - MARIJUANA - SELL,7300 BLK  CALHOUN PL,DERWOOD,A,39.10793,-77.148,1D,,,,,Unknown
201250078,2019-07-28 22:26:00,90G,Liquor Law Violations,LIQUOR - POSSESS,11400 BLK  LOCKWOOD DR,SILVER SPRING,I,39.04091,-76.9878,3D,,,,,Unknown
201342858,2021-08-25 03:14:00,220,Burglary/Breaking and Entering,BURGLARY - FORCED ENTRY-RESIDENTIAL,3400 BLK  ROBEY TER,SILVER SPRING,I,39.08304,-76.9385,3D,,,,,Unknown
201414882,2023-02-24 16:45:00,23D,Theft from Building,LARCENY - FROM BLDG,7900 BLK  WISCONSIN AVE,BETHESDA,D,38.98956,-77.0953,2D,,,,,Unknown
201405080,2022-12-16 09:39:00,23C,Shoplifting,LARCENY - SHOPLIFTING,12000 BLK  CHERRY HILL RD,SILVER SPRING,I,39.05259,-76.9531,3D,,,,,Unknown
201226893,2019-01-05 00:00:00,250,Counterfeiting/Forgery,COUNTERFEITING - PASS COUNTERFEITED,20900 BLK  FREDERICK RD,GERMANTOWN,M,39.19829,-77.2448,5D,,,,,Unknown
201296772,2020-07-28 16:51:00,90J,Trespass of Real Property,TRESPASSING,7600 BLK  PINEY BRANCH RD,TAKOMA PARK,T,38.98571,-77.014,TPPD,,,,,Unknown
201359898,2022-01-10 18:46:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,12400 BLK  DALEWOOD DR,SILVER SPRING,K,39.0591,-77.069,4D,,,,,Unknown
201404757,2022-12-09 17:00:00,23D,Theft from Building,LARCENY - FROM BLDG,800 BLK  CLOPPER RD,GAITHERSBURG,P,39.14451,-77.2254,6D,,,,,Unknown
201382540,2022-07-01 00:48:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,500 BLK  MEADOW HALL DR,ROCKVILLE,A,39.07585,-77.1087,1D,,,,,Unknown
201279639,2020-02-26 14:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,9200 BLK  WOODLAND DR,SILVER SPRING,G,39.00609,-77.0367,3D,,,,,Unknown
201317103,2021-01-07 12:15:00,23G,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,,GAITHERSBURG,P,39.12711,-77.239,6D,,,,,Unknown
201223531,2019-01-19 11:19:00,23D,Theft from Building,LARCENY - FROM BLDG,11500 BLK  OLD GEORGETOWN RD,ROCKVILLE,D,39.04476,-77.1205,2D,,,,,Unknown
201236120,2019-04-21 12:09:00,35A,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,7900 BLK  GEORGIA AVE,SILVER SPRING,G,38.98534,-77.0266,3D,,,,,Unknown
201247504,2019-07-10 22:40:00,90J,Trespass of Real Property,TRESPASSING,7100 BLK  WHITTIER BLV,BETHESDA,E,38.9813,-77.1257,2D,,,,,Unknown
201378382,2022-05-31 01:34:00,220,Burglary/Breaking and Entering,BURGLARY - NO FORCED ENTRY-RESIDENTIAL,10400 BLK  LESLIE ST,SILVER SPRING,G,39.02665,-77.0577,3D,,,,,Unknown
201372080,2022-04-12 20:08:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,8300 BLK  16TH ST,SILVER SPRING,G,38.99266,-77.0363,3D,,,,,Unknown
