ARREST_KEY,ARREST_DATE,PD_DESC,KY_CD,OFNS_DESC,ARREST_BORO,ARREST_PRECINCT,AGE_GROUP,PERP_SEX,Latitude,Longitude,Vict Age,Vict Sex,Arrest,City,BlockAddress
270587635,6/29/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,M,9,25-44,F,40.73000636385227,-73.98353635,,,TRUE,New York,"196, 1st Avenue, Manhattan Community Board 3, Manhattan, New York County, New York, 10009, United States"
262185382,1/19/2023,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,K,84,25-44,M,40.695404,-73.983239,,,TRUE,New York,"300, Gold Street, Brooklyn, Kings County, New York, 11201, United States"
265003585,3/12/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,S,120,18-24,M,40.61072557,-74.08634186,,,TRUE,New York,"87, Steuben Street, Concord, Staten Island, New York, 10304, United States"
267701085,5/4/2023,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,B,44,18-24,M,40.82577329,-73.91540975,,,TRUE,New York,"3237, Park Avenue, Melrose, The Bronx, New York, 10451, United States"
262591132,1/27/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,Q,102,25-44,M,40.692099,-73.831799,,,TRUE,New York,"94-21, 114th Street, Queens, New York, 11419, United States"
269235216,6/3/2023,"STOLEN PROPERTY-MOTOR VEH 2ND,",111,POSSESSION OF STOLEN PROPERTY,B,42,18-24,F,40.82718,-73.900012,,,TRUE,New York,"1130, Union Avenue, Morrisania, The Bronx, New York, 10459, United States"
266575278,4/12/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,Q,105,25-44,M,40.717253,-73.734856,,,TRUE,New York,"218-74, 97th Avenue, Queens, New York, 11429, United States"
262047561,1/17/2023,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,K,75,25-44,M,40.667524,-73.864248,,,TRUE,New York,"1305, Loring Avenue, Louis H. Pink Houses, Brooklyn, Kings County, New York, 11208, United States"
269732259,6/13/2023,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,Q,102,25-44,M,40.699645,-73.826005,,,TRUE,New York,"87-44, 124th Street, Richmond Hill, Queens, New York, 11418, United States"
262293991,1/21/2023,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,K,73,25-44,M,40.66659288,-73.90319,,,TRUE,New York,"323, Powell Street, Brooklyn, Kings County, New York, 11212, United States"
267225275,4/25/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,M,14,25-44,M,40.746748,-73.981587,,,TRUE,New York,"Park Avenue Tunnel, Midtown South, Manhattan, New York County, New York, 10016, United States"
263825519,2/18/2023,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,B,40,25-44,M,40.8177,-73.923972,,,TRUE,New York,"Lincoln Hospital, 234, East 149th Street, The Bronx, New York, 10451, United States"
265956359,3/31/2023,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,M,25,25-44,M,40.800896,-73.941011,,,TRUE,New York,"NYPD 25th Precinct, 120, East 119th Street, Manhattan Community Board 11, Manhattan, New York County, New York, 10035, United States"
264682094,3/7/2023,RECKLESS ENDANGERMENT 2,355,OFFENSES AGAINST THE PERSON,Q,104,18-24,M,40.70404951,-73.90167491,,,TRUE,New York,"1930, Cornelia Street, Ridgewood, Queens, New York, 11385, United States"
261634325,1/9/2023,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,M,7,18-24,F,40.714453,-73.99168,,,TRUE,New York,"138, Division Street, Manhattan Community Board 3, Manhattan, New York County, New York, 10002, United States"
264723773,3/8/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,K,72,25-44,M,40.648744,-74.006532,,,TRUE,New York,"5th Avenue & 44th Street, 5th Avenue, Sunset Park, Brooklyn, Kings County, New York, 11232, United States"
265396804,3/20/2023,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,Q,109,25-44,F,40.759861,-73.828967,,,TRUE,New York,"Macy's, 136-32, Roosevelt Avenue, Flushing Chinatown, Queens, New York, 11354, United States"
269303169,6/4/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,B,52,45-64,U,40.862368,-73.896509,,,TRUE,New York,"East Fordham Road & Grand Concourse, East Fordham Road, Fordham, The Bronx, New York, 10468, United States"
266611201,4/12/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,K,61,45-64,M,40.593802,-73.928275,,,TRUE,New York,"60, Celest Court, Gerritsen Beach, Brooklyn, Kings County, New York, 11229, United States"
262362107,1/23/2023,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,B,47,25-44,M,40.887325,-73.847247,,,TRUE,New York,"4111, Laconia Avenue, The Bronx, New York, 10466, United States"
265179563,3/15/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,M,20,18-24,M,40.77537205,-73.98770974,,,TRUE,New York,"256, West 65th Street, Upper West Side, Manhattan, New York County, New York, 10023, United States"
264209750,2/25/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,M,19,25-44,M,40.768122,-73.961781,,,TRUE,New York,"1191, 3rd Avenue, Manhattan Community Board 8, Manhattan, New York County, New York, 10021, United States"
268526089,5/19/2023,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER TRAFFIC INFRACTION,M,6,25-44,M,40.733876,-74.005428,,,TRUE,New York,"234, West 10th Street, Manhattan Community Board 2, Manhattan, New York County, New York, 10014, United States"
268578763,5/20/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,K,70,18-24,M,40.647313,-73.966528,,,TRUE,New York,"Prospect Park South, Beverley Road, Kensington, Brooklyn, Kings County, New York, 11226, United States"
262407331,1/24/2023,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,Q,113,25-44,M,40.680077,-73.775929,,,TRUE,New York,"167-02, Baisley Boulevard, Rochdale Village, Queens, New York, 11434, United States"
262162535,1/19/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,Q,106,25-44,M,40.682389,-73.840079,,,TRUE,New York,"103-39, 101st Street, Ozone Park, Queens, New York, 11417, United States"
264679590,3/7/2023,"LARCENY,GRAND OF AUTO",110,GRAND LARCENY OF MOTOR VEHICLE,B,44,<18,F,40.842918,-73.925371,,,TRUE,New York,"1380, University Avenue, High Bridge, The Bronx, New York, 10452, United States"
266379703,4/8/2023,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,S,123,45-64,M,40.518508,-74.234606,,,TRUE,New York,"240, Page Avenue, Richmond Valley, Staten Island, New York, 10307, United States"
261667168,1/10/2023,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,B,41,25-44,M,40.822031,-73.891729,,,TRUE,New York,"962, Southern Boulevard, The Bronx, New York, 10459, United States"
270436503,6/26/2023,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,K,70,<18,M,40.633957,-73.970372,,,TRUE,New York,"3821, 18th Avenue, Parkville, Brooklyn, Kings County, New York, 11230, United States"
266768103,4/16/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,B,48,25-44,U,40.852068,-73.889768,,,TRUE,New York,"605, East 182nd Street, Belmont, The Bronx, New York, 10457, United States"
264858896,3/10/2023,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,Q,112,<18,M,40.721971,-73.849715,,,TRUE,New York,"69-02, Austin Street, Queens, New York, 11375, United States"
266725463,4/15/2023,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,Q,109,25-44,M,40.762037,-73.827328,,,TRUE,New York,"37-11, Union Street, Flushing Chinatown, Queens, New York, 11354, United States"
267794622,5/4/2023,RECKLESS ENDANGERMENT 1,126,MISCELLANEOUS PENAL LAW,S,122,45-64,M,40.580587,-74.08768,,,TRUE,New York,"506, Naughton Avenue, Dongan Hills, Staten Island, New York, 10305, United States"
265988147,3/31/2023,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,B,44,18-24,F,40.832733,-73.92187,,,TRUE,New York,"1079, Gerard Avenue, High Bridge, The Bronx, New York, 10452, United States"
262917064,2/2/2023,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,B,42,25-44,M,40.823278,-73.909167,,,TRUE,New York,"3216, 3rd Avenue, Melrose, The Bronx, New York, 10456, United States"
269162276,6/1/2023,"STOLEN PROPERTY 2,1,POSSESSION",111,POSSESSION OF STOLEN PROPERTY,S,121,18-24,M,40.611428,-74.131207,,,TRUE,New York,"38, Wheeler Avenue, Willowbrook, Staten Island, New York, 10314, United States"
266878427,4/18/2023,RECKLESS ENDANGERMENT 2,355,OFFENSES AGAINST THE PERSON,M,32,18-24,M,40.8241314,-73.94097148,,,TRUE,New York,"2771, Frederick Douglass Boulevard, Harlem, Manhattan, New York County, New York, 10039, United States"
266980339,4/20/2023,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,K,77,45-64,M,40.674593,-73.930572,,,TRUE,New York,"126, Utica Avenue, Brooklyn, Kings County, New York, 11213, United States"
261782917,1/11/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,K,70,45-64,M,40.631284,-73.945564,,,TRUE,New York,"East 32nd Street, Brooklyn Community District 17, Brooklyn, Kings County, New York, 11210, United States"
270480249,6/27/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,K,63,45-64,M,40.613137,-73.932619,,,TRUE,New York,"1843, East 38th Street, Brooklyn, Kings County, New York, 11234, United States"
268918802,5/27/2023,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTE,K,63,25-44,M,40.628508,-73.941384,,,TRUE,New York,"1823, Brooklyn Avenue, Flatlands, Brooklyn, Kings County, New York, 11210, United States"
263083741,2/5/2023,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,M,14,25-44,M,40.7535327,-73.99453689,,,TRUE,New York,"345, West 35th Street, Manhattan Community Board 4, Manhattan, New York County, New York, 10018, United States"
263700510,2/16/2023,STRANGULATION 1ST,106,FELONY ASSAULT,K,67,25-44,M,40.639476,-73.945447,,,TRUE,New York,"1370, New York Avenue, Brooklyn Community District 17, Brooklyn, Kings County, New York, 11226, United States"
267365499,4/27/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,M,19,45-64,M,40.761865,-73.966355,,,TRUE,New York,"Bloomingdale's, 1000, 3rd Avenue, Manhattan Community Board 8, Manhattan, New York County, New York, 10022, United States"
267102175,4/22/2023,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,K,60,25-44,F,40.5787008,-73.98733914,,,TRUE,New York,"Route 55, Neptune Avenue, Coney Island, Brooklyn, Kings County, New York, 11224, United States"
264514730,3/3/2023,"STOLEN PROPERTY 2,1,POSSESSION",111,POSSESSION OF STOLEN PROPERTY,M,25,25-44,M,40.80050884,-73.93814625,,,TRUE,New York,"2197, 3rd Avenue, East Harlem, Manhattan, New York County, New York, 10035, United States"
263038493,2/4/2023,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,Q,105,18-24,F,40.667435,-73.753578,,,TRUE,New York,"222-23, 143rd Avenue, Laurelton, Queens, New York, 11413, United States"
263410648,2/11/2023,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,B,43,25-44,M,40.82851141,-73.88011038,,,TRUE,New York,"Elder Avenue, Westchester Avenue, The Bronx, New York, 10472, United States"
269904906,6/15/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,M,14,45-64,M,40.749673,-73.987955,,,TRUE,New York,"34th Street–Herald Square, PATH - 33rd Street entrance (closed), Chelsea District, Manhattan, New York County, New York, 10001-2062, United States"
265817198,3/29/2023,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,M,14,18-24,M,40.74579673,-73.98228014,,,TRUE,New York,"East 32nd Street, Midtown South, Manhattan, New York County, New York, 10016, United States"
269772652,6/13/2023,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,K,62,25-44,M,40.60532839,-73.99029079,,,TRUE,New York,"8001, Bay Parkway, Bensonhurst, Brooklyn, Kings County, New York, 11214, United States"
263215277,2/8/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,K,75,25-44,M,40.671404,-73.881509,,,TRUE,New York,"1000, Sutter Avenue, East New York, Brooklyn, Kings County, New York, 11208, United States"
266295581,4/6/2023,"PUBLIC ADMINISTATION,UNCLASS M",359,OFFENSES AGAINST PUBLIC ADMINI,M,24,18-24,F,40.79913178,-73.96666287,,,TRUE,New York,"Kim’s, 201, West 104th Street, Upper West Side, Manhattan, New York County, New York, 10025, United States"
262831094,2/1/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,M,1,25-44,M,40.720528,-74.007582,,,TRUE,New York,"28, Ericsson Place, Manhattan Community Board 1, Manhattan, New York County, New York, 10013, United States"
269717190,6/12/2023,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,B,46,45-64,M,40.853578,-73.900591,,,TRUE,New York,"2105, Ryer Avenue, Fordham, The Bronx, New York, 10457, United States"
263796305,2/17/2023,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,S,121,18-24,M,40.580789,-74.169283,,,TRUE,New York,"Richmond Avenue, Staten Island, New York, 10312, United States"
264517660,3/4/2023,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,B,40,<18,M,40.821015,-73.913062,,,TRUE,New York,"467, East 157th Street, Melrose, The Bronx, New York, 10451, United States"
263566887,2/14/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,K,69,25-44,M,40.648698,-73.905128,,,TRUE,New York,"9720, Foster Avenue, Canarsie, Brooklyn, Kings County, New York, 11236, United States"
267253148,4/25/2023,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,M,32,25-44,M,40.819119,-73.939058,,,TRUE,New York,"140, West 142nd Street, Harlem, Manhattan, New York County, New York, 10030, United States"
265495030,3/22/2023,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,M,14,25-44,M,40.74641698,-73.98183247,,,TRUE,New York,"33rd Street, East 33rd Street, Manhattan Community Board 5, Manhattan, New York County, New York, 10016, United States"
267701749,5/3/2023,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,K,69,25-44,M,40.64513343,-73.90231306,,,TRUE,New York,"9619, Glenwood Road, Canarsie, Brooklyn, Kings County, New York, 11236, United States"
266363215,4/8/2023,RAPE 1,104,RAPE,K,66,18-24,M,40.62583755,-73.99094489,,,TRUE,New York,"5804, 16th Avenue, Parkville, Brooklyn, Kings County, New York, 11219, United States"
269968660,6/16/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,S,122,18-24,M,40.60312417,-74.09126571,,,TRUE,New York,"1050, Targee Street, Grasmere, Staten Island, New York, 10304, United States"
262443048,1/24/2023,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,S,120,<18,M,40.643566,-74.074001,,,TRUE,New York,"St. George Ferry Terminal, South Street, Saint George, Staten Island, New York, 10301, United States"
264544890,3/4/2023,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,B,47,18-24,M,40.897193,-73.849118,,,TRUE,New York,"4343, Bruner Avenue, Wakefield, The Bronx, New York, 10466, United States"
264976057,3/12/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,Q,115,18-24,M,40.74681219,-73.89175204,,,TRUE,New York,"Jackson Heights–Roosevelt Avenue, 73rd Street, Queens, New York, 11377, United States"
269975372,6/17/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,K,63,18-24,M,40.619597,-73.916496,,,TRUE,New York,"6324, Avenue N, Brooklyn, Kings County, New York, 11234, United States"
268270861,5/15/2023,"TRESPASS 2, CRIMINAL",352,CRIMINAL TRESPASS,B,44,25-44,F,40.837774,-73.919455,,,TRUE,New York,"2, East 169th Street, High Bridge, The Bronx, New York, 10452, United States"
262424162,1/24/2023,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,B,50,25-44,M,40.883111,-73.90332,,,TRUE,New York,"3425, Kingsbridge Avenue, Kingsbridge, The Bronx, New York, 10463, United States"
263664580,2/15/2023,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,Q,109,<18,M,40.762037,-73.827328,,,TRUE,New York,"37-11, Union Street, Flushing Chinatown, Queens, New York, 11354, United States"
264374929,3/1/2023,SODOMY 1,116,SEX CRIMES,M,5,45-64,M,40.71601201,-73.99733203,,,TRUE,New York,"19, Elizabeth Street, Five Points, Manhattan, New York County, New York, 10013, United States"
266599613,4/12/2023,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,M,28,45-64,M,40.800251,-73.953426,,,TRUE,New York,"131, West 112th Street, Manhattan Community Board 10, Manhattan, New York County, New York, 10026, United States"
269576155,6/9/2023,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,S,120,25-44,M,40.644996,-74.077263,,,TRUE,New York,"Richmond Terrace, Saint George, Staten Island, New York, 10302, United States"
267801913,5/6/2023,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTE,B,46,25-44,M,40.853578,-73.900591,,,TRUE,New York,"2105, Ryer Avenue, Fordham, The Bronx, New York, 10457, United States"
270587626,6/29/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,K,67,25-44,M,40.648859,-73.95082,,,TRUE,New York,"2807, Snyder Avenue, Brooklyn Community District 17, Brooklyn, Kings County, New York, 11226, United States"
269278006,6/3/2023,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,Q,110,18-24,U,40.749918,-73.862239,,,TRUE,New York,"103-15, Roosevelt Avenue, Corona, Queens, New York, 11368, United States"
261734907,1/11/2023,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,Q,103,25-44,M,40.699795,-73.807364,,,TRUE,New York,"Jamaica, Sutphin Boulevard, Jamaica, Queens, New York, 11435, United States"
268920448,5/27/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,Q,115,25-44,M,40.756585,-73.875603,,,TRUE,New York,"New York City Police Department - 115th Precinct, 92-15, Northern Boulevard, Jackson Heights, Queens, New York, 11369, United States"
263534504,2/13/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,M,14,18-24,F,40.747873,-73.99104,,,TRUE,New York,"130, West 30th Street, Chelsea District, Manhattan, New York County, New York, 10001, United States"
269312788,6/5/2023,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,M,26,25-44,M,40.81515533,-73.95782904,,,TRUE,New York,"560-580, West 125th Street, Manhattanville, Manhattan, New York County, New York, 10027, United States"
264678439,3/7/2023,"NY STATE LAWS,UNCLASSIFIED MIS",364,OTHER STATE LAWS (NON PENAL LA,Q,104,45-64,M,40.704511,-73.89347,,,TRUE,New York,"64-14, Catalpa Avenue, Ridgewood, Queens, New York, 11385, United States"
269738984,6/13/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,Q,110,25-44,M,40.73846,-73.873701,,,TRUE,New York,"52-09, 90th Street, Elmhurst, Queens, New York, 11373, United States"
263124212,2/6/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,Q,105,25-44,M,40.67972953,-73.75147528,,,TRUE,New York,"Merrick Boulevard & 218th Street, Merrick Boulevard, Springfield Gardens, Queens, New York, 11422, United States"
263884648,2/19/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,M,18,25-44,M,40.761241,-73.994297,,,TRUE,New York,"Le Privé, 626, 10th Avenue, Hell's Kitchen, Manhattan Community Board 4, Manhattan, New York County, New York, 10019, United States"
261364518,1/4/2023,RECKLESS ENDANGERMENT 2,355,OFFENSES AGAINST THE PERSON,B,48,45-64,M,40.848735,-73.891982,,,TRUE,New York,"2070, Arthur Avenue, East Tremont, The Bronx, New York, 10457, United States"
268821667,5/25/2023,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,K,75,45-64,M,40.66559146,-73.88849913,,,TRUE,New York,"Van Siclen Avenue, Livonia Avenue, East New York, Brooklyn, Kings County, New York, 11207, United States"
262118924,1/18/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,M,28,25-44,M,40.808372,-73.946904,,,TRUE,New York,"125, West 125th Street, Manhattan Community Board 10, Manhattan, New York County, New York, 10027, United States"
261555574,1/8/2023,CRIMINAL CONTEMPT 1,126,MISCELLANEOUS PENAL LAW,K,66,45-64,M,40.64312,-73.99445,,,TRUE,New York,"4116, 10th Avenue, Borough Park, Brooklyn, Kings County, New York, 11219, United States"
269914820,6/14/2023,MATERIAL              OFFENSIV,361,OFF. AGNST PUB ORD SENSBLTY &,Q,105,25-44,M,40.726284,-73.73476,,,TRUE,New York,"92-09, 222nd Street, Queens Village, Queens, New York, 11428, United States"
263548613,2/13/2023,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,Q,112,25-44,F,40.724543,-73.854027,,,TRUE,New York,"99-34, 67th Road, Queens, New York, 11375, United States"
262715592,1/30/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,B,49,45-64,F,40.855793,-73.843908,,,TRUE,New York,"2100, Eastchester Road, Baychester, The Bronx, New York, 10461, United States"
269387416,6/6/2023,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,M,18,45-64,M,40.76079435,-73.98451058,,,TRUE,New York,"Crowne Plaza Times Square, 1605, Broadway, Times Square, Manhattan, New York County, New York, 10019, United States"
270632530,6/30/2023,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,M,13,18-24,M,40.73443438732101,-73.98990393,,,TRUE,New York,"Union Square, East 14th Street, Manhattan Community Board 2, Manhattan, New York County, New York, 10003, United States"
263261805,2/8/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,K,75,25-44,F,40.668888,-73.89848,,,TRUE,New York,"560, Sutter Avenue, Brooklyn, Kings County, New York, 11207, United States"
261995301,1/16/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,M,13,<18,M,40.732914,-73.981276,,,TRUE,New York,"1st Avenue service road, Stuy Town, Manhattan, New York County, New York, 10009, United States"
266189006,4/5/2023,STRANGULATION 1ST,106,FELONY ASSAULT,Q,101,25-44,M,40.60274,-73.750081,,,TRUE,New York,"16-12, Mott Avenue, Far Rockaway, Queens, New York, 11691, United States"
262165103,1/19/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,M,20,45-64,M,40.7799246,-73.9806751,,,TRUE,New York,"USPS, Amsterdam Avenue, Upper West Side, Manhattan, New York County, New York, 10040, United States"
265806715,3/28/2023,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,K,75,25-44,F,40.650466,-73.869986,,,TRUE,New York,"Gateway Drive, Brooklyn, Kings County, New York, 11239-2801, United States"
263079979,2/5/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,K,66,45-64,M,40.635304,-73.991829,,,TRUE,New York,"4812, 13th Avenue, Borough Park, Brooklyn, Kings County, New York, 11219, United States"
264565793,3/5/2023,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,M,34,25-44,M,40.868822,-73.921934,,,TRUE,New York,"647, West 207th Street, Manhattan Community Board 12, Manhattan, New York County, New York, 10034, United States"
270482018,6/28/2023,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,S,123,18-24,M,40.55783734916722,-74.1966302,,,TRUE,New York,"51, Arden Avenue, Staten Island, New York, 10312, United States"
263187837,2/7/2023,STRANGULATION 1ST,106,FELONY ASSAULT,K,71,25-44,M,40.664154,-73.946814,,,TRUE,New York,"460, Empire Boulevard, Crown Heights, Brooklyn, Kings County, New York, 11225, United States"
266038835,4/2/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,M,23,25-44,M,40.789341,-73.947351,,,TRUE,New York,"171, East 102nd Street, Manhattan Community Board 11, Manhattan, New York County, New York, 10029, United States"
265667033,3/26/2023,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,B,47,25-44,M,40.89341145,-73.85736207,,,TRUE,New York,"233rd Street, East 233rd Street, Wakefield, The Bronx, New York, 10466, United States"
261653247,1/10/2023,"FORGERY-ILLEGAL POSSESSION,VEH",126,MISCELLANEOUS PENAL LAW,B,47,25-44,M,40.88569311,-73.86163891,,,TRUE,New York,"684, East 222nd Street, The Bronx, New York, 10467, United States"
262559326,1/26/2023,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,B,49,25-44,F,40.85661298,-73.86863287,,,TRUE,New York,"626, Pelham Parkway South, Bronxdale, The Bronx, New York, 10462, United States"
265636025,3/25/2023,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,B,44,45-64,M,40.830694,-73.922037,,,TRUE,New York,"1011, Walton Avenue, High Bridge, The Bronx, New York, 10452, United States"
265795484,3/28/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,Q,105,18-24,M,40.6837337,-73.75125844,,,TRUE,New York,"Springfield Gardens, Queens, New York, 11413, United States"
267040067,4/21/2023,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,B,44,25-44,M,40.826275,-73.920705,,,TRUE,New York,"East 161st Street, The Bronx, New York, 10451, United States"
265508640,3/22/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,Q,103,45-64,M,40.692381,-73.793762,,,TRUE,New York,"109-29, 157th Street, Cedar Manor Houses, Queens, New York, 11433, United States"
268425728,5/17/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,B,52,25-44,F,40.8759,-73.876193,,,TRUE,New York,"3253, Perry Avenue, Norwood, The Bronx, New York, 10467, United States"
268230193,5/14/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,Q,112,45-64,M,40.708877,-73.859436,,,TRUE,New York,"The Home Depot, 75-09, Woodhaven Boulevard, Parkside, Queens, New York, 11385, United States"
265217925,3/16/2023,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,B,40,25-44,M,40.81094883,-73.92714381,,,TRUE,New York,"Mott Haven, The Bronx, New York, 10037:10454, United States"
265110410,3/14/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,B,44,25-44,M,40.83922489,-73.91508907,,,TRUE,New York,"East 170th Street, The Bronx, New York, 10456, United States"
265389515,3/20/2023,"PUBLIC ADMINISTATION,UNCLASS M",359,OFFENSES AGAINST PUBLIC ADMINI,Q,107,18-24,M,40.732699,-73.772052,,,TRUE,New York,"75-44, 199th Street, Queens, New York, 11366, United States"
