Incident ID,Offence Code,CR Number,Dispatch Date / Time,Start_Date_Time,End_Date_Time,NIBRS Code,Victims,Crime Name1,Crime Name2,Crime Name3,Police District Name,Block Address,City,State,Zip Code,Agency,Place,Sector,Beat,PRA,Address Number,Street Prefix,Street Name,Street Suffix,Street Type,Latitude,Longitude,Police District Number,Location
201434326,2303,230032532,07/08/2023 12:14:08 PM,2023-07-08 10:17:00,07/08/2023 10:32:00 AM,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,MONTGOMERY VILLAGE,1  BLK  GRAND CORNER AVE,GAITHERSBURG,MD,20878.0,GPD,Retail - Sporting Goods,P,6P1,549,1.0,,GRAND CORNER,,AVE,39.11801,-77.2004,6D,"(39.118, -77.2004)"
201439572,2404,230049106,08/12/2023 01:37:31 PM,2023-08-11 18:30:00,08/12/2023 11:00:00 AM,240,1,Crime Against Property,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,SILVER SPRING,7500 BLK  BLAIR RD,TAKOMA PARK,MD,20912.0,MCPD,Parking Lot - Residential,G,3G1,091,7500.0,,BLAIR,,RD,38.98125,-77.0223,3D,"(38.9813, -77.0223)"
201330692,2399,210018103,05/14/2021 08:42:13 AM,2021-03-01 00:01:00,05/14/2021 07:30:00 AM,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),SILVER SPRING,12000 BLK  PLUM ORCHARD DR,SILVER SPRING,MD,20904.0,MCPD,Parking Lot - Other,I,3I1,146,12000.0,,PLUM ORCHARD,,DR,39.05259,-76.9531,3D,"(39.0526, -76.9531)"
201402042,1317,220051934,11/24/2022 02:41:20 AM,2022-11-24 02:43:00,,13A,1,Crime Against Person,Aggravated Assault,ATTEMPTED ASSAULT AGGRAVATED POL OFF KNIFE,GERMANTOWN,,GERMANTOWN,MD,20874.0,MCPD,Street - Residential,N,5N2,594,,,HARMONY WOODS,,LA,39.1623,-77.2716,5D,"(39.1623, -77.2716)"
201288173,5403,200019667,05/16/2020 11:10:26 AM,2020-05-16 11:09:00,,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE DRUGS,GERMANTOWN,22900 BLK  RIDGE RD,GERMANTOWN,MD,20876.0,MCPD,Street - In vehicle,M,5M1,625,22900.0,,RIDGE,,RD,39.23229,-77.2372,5D,"(39.2323, -77.2372)"
201250004,3504,190035857,07/27/2019 08:37:20 PM,2019-07-27 20:37:00,07/27/2019 09:00:00 PM,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - HALLUCINOGEN - POSSESS,SILVER SPRING,900 BLK  SILVER SPRING AVE,SILVER SPRING,MD,20910.0,MCPD,Street - Other,G,3G1,093,900.0,,SILVER SPRING,,AVE,38.99169,-77.024,3D,"(38.9917, -77.024)"
201428103,2316,230025082,05/25/2023 01:06:33 PM,2023-05-04 00:01:00,05/25/2023 12:51:00 PM,23H,1,Crime Against Property,All other Larceny,LARCENY - POSTAL,SILVER SPRING,1  BLK  SHAW AVE,SILVER SPRING,MD,20904.0,MCPD,Residence - Other,I,3I1,150,1.0,,SHAW,,AVE,39.06883,-77.0028,3D,"(39.0688, -77.0028)"
201430895,3572,230027656,06/08/2023 09:20:30 PM,2023-06-08 21:20:00,,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - AMPHETAMINE - POSSESS,GERMANTOWN,19500 BLK  CRYSTAL ROCK DR,GERMANTOWN,MD,20874.0,MCPD,Residence - Apartment/Condo,N,5N1,595,19500.0,,CRYSTAL ROCK,,DR,39.17692,-77.2643,5D,"(39.1769, -77.2643)"
201268703,2303,190057071,11/26/2019 10:07:20 AM,2019-11-25 10:07:00,11/26/2019 10:07:00 AM,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,WHEATON,5500 BLK  NORBECK RD,ROCKVILLE,MD,20853.0,MCPD,Doctor/Dentist/Vet Office,K,4K2,529,5500.0,,NORBECK,,RD,39.09615,-77.1099,4D,"(39.0962, -77.1099)"
201337985,2308,210026981,07/11/2021 01:47:43 PM,2021-07-11 12:29:00,07/11/2021 12:31:00 PM,23D,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,SILVER SPRING,8900 BLK  GEORGIA AVE,SILVER SPRING,MD,20910.0,MCPD,Church/Synagogue/Temple,G,3G2,096,8900.0,,GEORGIA,,AVE,39.00087,-77.0333,3D,"(39.0009, -77.0333)"
201323079,2203,210009257,03/12/2021 05:25:23 AM,2021-03-12 05:25:00,,220,1,Crime Against Property,Burglary/Breaking and Entering,BURGLARY - FORCED ENTRY-NONRESIDENTIAL,MONTGOMERY VILLAGE,19200 BLK  WOODFIELD RD,GAITHERSBURG,MD,20879.0,MCPD,Gas Station,R,6R3,421,19200.0,,WOODFIELD,,RD,39.17078,-77.1534,6D,"(39.1708, -77.1534)"
201381925,2399,220027503,06/26/2022 01:50:27 PM,2022-06-25 13:00:00,06/25/2022 07:30:00 PM,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),ROCKVILLE,300 BLK  MARTINS LA,ROCKVILLE,,20850.0,MCPD,Pool,A,1A3,252,300.0,,MARTINS,,LA,39.09268,-77.1594,1D,"(39.0927, -77.1594)"
201243605,2399,190027934,06/11/2019 08:18:19 PM,2019-06-12 15:14:00,,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),BETHESDA,6800 BLK  WISCONSIN AVE,CHEVY CHASE,,20815.0,MCPD,Recreation Center,D,2D2,031,6800.0,,WISCONSIN,,AVE,38.97782,-77.091,2D,"(38.9778, -77.091)"
201234434,2303,190013832,03/25/2019 08:56:59 PM,2019-03-25 20:40:00,03/25/2019 08:50:00 PM,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,BETHESDA,7100 BLK  DEMOCRACY BLV,BETHESDA,MD,20817.0,MCPD,Retail - Mall,E,2E3,204,7100.0,,DEMOCRACY,,BLV,39.02207,-77.1473,2D,"(39.0221, -77.1473)"
201267574,2901,190057911,12/02/2019 01:36:57 AM,2019-12-01 23:00:00,,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - BUSINESS,SILVER SPRING,12000 BLK  CHERRY HILL RD,SILVER SPRING,MD,20904.0,MCPD,Bank - ATM,I,3I1,146,12000.0,,CHERRY HILL,,RD,39.05259,-76.9531,3D,"(39.0526, -76.9531)"
201289192,1399,200020927,05/26/2020 06:07:49 PM,2020-05-26 18:07:00,,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,GERMANTOWN,18000 BLK  COTTAGE GARDEN DR,GERMANTOWN,MD,20874.0,MCPD,Residence -Townhouse/Duplex,N,5N2,448,18000.0,,COTTAGE GARDEN,,DR,39.15255,-77.2745,5D,"(39.1525, -77.2745)"
201382905,2602,220028668,07/04/2022 11:57:46 AM,2022-07-02 11:30:00,,26A,1,Crime Against Property,False Pretenses/Swindle/Confidence Game,FRAUD - SWINDLE,MONTGOMERY VILLAGE,400 BLK  RIDGEPOINT PL,GAITHERSBURG,MD,20878.0,MCPD,Cyberspace,P,6P2,450,400.0,,RIDGEPOINT,,PL,39.12336,-77.2476,6D,"(39.1234, -77.2476)"
201251226,2305,190037438,08/06/2019 08:42:34 AM,2019-08-06 08:42:00,,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,GERMANTOWN,18900 BLK  LARK SONG TER,GERMANTOWN,MD,20874.0,MCPD,Parking Lot - Residential,N,5N2,596,18900.0,,LARK SONG,,TER,39.16955,-77.2843,5D,"(39.1696, -77.2843)"
201358203,2203,210052560,12/25/2021 02:28:23 AM,2021-12-25 02:28:00,,220,1,Crime Against Property,Burglary/Breaking and Entering,BURGLARY - FORCED ENTRY-NONRESIDENTIAL,SILVER SPRING,11100 BLK  NEW HAMPSHIRE AVE,SILVER SPRING,MD,20901.0,MCPD,Restaurant,I,3I1,518,11100.0,,NEW HAMPSHIRE,,AVE,39.03777,-76.9897,3D,"(39.0378, -76.9897)"
201326904,2303,210013494,04/11/2021 11:07:46 AM,2021-04-11 11:07:00,04/11/2021 11:10:00 AM,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,SILVER SPRING,600 BLK  UNIVERSITY BLV E,SILVER SPRING,MD,20901.0,MCPD,Convenience Store,H,3H1,133,600.0,,UNIVERSITY,E,BLV,39.00254,-76.9957,3D,"(39.0025, -76.9957)"
201324582,2303,210010695,03/22/2021 07:55:55 AM,2021-03-22 07:55:00,03/22/2021 12:00:00 AM,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,SILVER SPRING,8400 BLK  GEORGIA AVE,SILVER SPRING,MD,20910.0,MCPD,Convenience Store,G,3G1,094,8400.0,,GEORGIA,,AVE,38.99349,-77.0267,3D,"(38.9935, -77.0267)"
201371725,2204,220015100,04/09/2022 12:33:05 PM,2022-04-09 12:33:00,,220,1,Crime Against Property,Burglary/Breaking and Entering,BURGLARY - NO FORCED ENTRY-RESIDENTIAL,TAKOMA PARK,6400 BLK  4TH AVE,TAKOMA PARK,MD,20912.0,TPPD,Residence - Single Family,T,8T1,802,6400.0,,4TH,,AVE,38.96789,-77.0052,TPPD,"(38.9679, -77.0052)"
201281168,3532,200011704,03/09/2020 08:48:59 PM,2020-03-09 20:48:00,,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - COCAINE - POSSESS,MONTGOMERY VILLAGE,,GAITHERSBURG,MD,20877.0,GPD,Street - In vehicle,P,6P3,431,,S,FREDERICK,,AVE,39.05909,-77.1162,6D,"(39.0591, -77.1162)"
201386668,5404,220033219,08/02/2022 08:41:25 PM,2022-08-02 21:54:00,,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,SILVER SPRING,8800 BLK  GARLAND AVE,SILVER SPRING,MD,20901.0,MCPD,Street - In vehicle,H,3H1,127,8800.0,,GARLAND,,AVE,39.00052,-77.0015,3D,"(39.0005, -77.0015)"
201262875,2305,190051997,10/29/2019 09:43:10 AM,2019-10-28 20:00:00,10/29/2019 09:00:00 AM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,BETHESDA,6000 BLK  AVON DR,BETHESDA,MD,20814.0,MCPD,Residence - Driveway,D,2D4,191,6000.0,,AVON,,DR,39.02593,-77.1195,2D,"(39.0259, -77.1195)"
201440855,3505,230050943,08/23/2023 05:02:33 PM,2023-08-23 17:02:00,,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - HALLUCINOGEN (DESCRIBE OFFENSE),MONTGOMERY VILLAGE,1  BLK  MONTGOMERY VILLAGE AVE,GAITHERSBURG,MD,20879.0,MCPD,Street - In vehicle,R,6R1,426,1.0,,MONTGOMERY VILLAGE,,AVE,39.15256,-77.212,6D,"(39.1526, -77.212)"
201238886,2602,190022100,05/10/2019 12:09:57 PM,2019-04-08 12:09:00,,26A,1,Crime Against Property,False Pretenses/Swindle/Confidence Game,FRAUD - SWINDLE,BETHESDA,7300 BLK  LOCH EDIN CT,POTOMAC,MD,20854.0,MCPD,Residence - Single Family,E,2E4,211,7300.0,,LOCH EDIN,,CT,38.98279,-77.2041,2D,"(38.9828, -77.2041)"
201290821,2605,200022582,06/08/2020 04:12:25 PM,2020-04-09 12:00:00,,26B,1,Crime Against Property,Credit Card/Automatic Teller Machine Fraud,FRAUD - ILLEGAL USE CREDIT CARDS,SILVER SPRING,12800 BLK  MEADOWOOD DR,SILVER SPRING,MD,20904.0,MCPD,Other/Unknown,I,3I1,150,12800.0,,MEADOWOOD,,DR,39.0662,-77.0058,3D,"(39.0662, -77.0058)"
201314220,5404,200050783,12/25/2020 09:39:42 PM,2020-12-25 21:39:00,,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,MONTGOMERY VILLAGE,1  BLK N SUMMIT DR,GAITHERSBURG,MD,20877.0,GPD,Street - In vehicle,P,6P3,419,1.0,N,SUMMIT,,DR,39.14581,-77.1925,6D,"(39.1458, -77.1925)"
201381225,2902,220026295,06/18/2022 02:15:09 PM,2022-06-18 09:08:00,06/18/2022 01:00:00 PM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,BETHESDA,3400 BLK  UNIVERSITY BLV,KENSINGTON,MD,20895.0,MCPD,Parking Lot - Residential,D,2D3,314,3400.0,,UNIVERSITY,,BLV,39.03523,-77.0682,2D,"(39.0352, -77.0682)"
201239657,2601,190023105,05/16/2019 12:36:42 PM,2019-05-16 12:36:00,,26A,1,Crime Against Property,False Pretenses/Swindle/Confidence Game,FRAUD - CONFIDENCE GAME,GERMANTOWN,12900 BLK  BOGGY TRAIL WAY,GERMANTOWN,MD,20876.0,MCPD,Residence -Townhouse/Duplex,M,5M3,474,12900.0,,BOGGY TRAIL,,WAY,39.20556,-77.267,5D,"(39.2056, -77.267)"
201358153,2610,210052500,12/24/2021 03:35:45 PM,2021-12-24 15:49:00,,26F,1,Crime Against Property,Identity Theft,FRAUD - IDENTITY THEFT,BETHESDA,4800 BLK  RUGBY AVE,BETHESDA,MD,20814.0,MCPD,Bank/S&L/Credit Union,D,2D2,049,4800.0,,RUGBY,,AVE,38.99133,-77.0967,2D,"(38.9913, -77.0967)"
201265883,2902,190055688,11/18/2019 04:53:10 PM,2019-11-18 14:00:00,11/18/2019 03:30:00 PM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,MONTGOMERY VILLAGE,500 BLK N FREDERICK AVE,GAITHERSBURG,MD,20877.0,MCPD,Parking Lot - Commercial,P,6P2,428,500.0,N,FREDERICK,,AVE,39.14893,-77.2076,6D,"(39.1489, -77.2076)"
201287614,1399,200019142,05/12/2020 07:43:20 AM,2020-05-12 07:43:00,,13B,2,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,WHEATON,2400 BLK  DRESSLER LA,SILVER SPRING,MD,20906.0,MCPD,Residence - Single Family,K,4K1,350,2400.0,,DRESSLER,,LA,39.07565,-77.0511,4D,"(39.0757, -77.0511)"
201261498,2303,190050244,10/19/2019 07:07:25 PM,2019-10-19 17:20:00,10/19/2019 05:45:00 PM,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,MONTGOMERY VILLAGE,600 BLK N FREDERICK AVE,GAITHERSBURG,MD,20877.0,MCPD,Retail - Department/Discount Store,P,6P2,428,600.0,N,FREDERICK,,AVE,39.15009,-77.209,6D,"(39.1501, -77.209)"
201258702,2303,190046717,,2019-09-29 19:37:00,,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,GERMANTOWN,20900 BLK  FREDERICK RD,GERMANTOWN,MD,20876.0,MCPD,Retail - Department/Discount Store,M,5M1,701,20900.0,,FREDERICK,,RD,39.19829,-77.2448,5D,"(39.1983, -77.2448)"
201426102,2305,230022564,05/11/2023 10:15:28 AM,2023-05-11 09:30:00,,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,SILVER SPRING,1200 BLK E WEST HWY,SILVER SPRING,,20910.0,MCPD,Parking Lot - Commercial,G,3G1,089,1200.0,E,WEST,,HWY,39.12378,-77.2033,3D,"(39.1238, -77.2033)"
201273775,3562,200002501,01/15/2020 01:58:40 PM,2020-01-15 14:05:00,01/15/2020 04:00:00 PM,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,TAKOMA PARK,,TAKOMA PARK,MD,20912.0,TPPD,Street - In vehicle,T,8T3,806,,,NEW HAMPSHIRE,,AVE,38.97994,-76.9899,TPPD,"(38.9799, -76.9899)"
201413844,2610,230008236,02/18/2023 11:07:40 AM,2023-02-16 11:07:00,,26F,1,Crime Against Property,Identity Theft,IDENTITY THEFT,SILVER SPRING,14200 BLK  CASTLE BLV,SILVER SPRING,,20904.0,MCPD,Other/Unknown,I,3I2,380,14200.0,,CASTLE,,BLV,39.08867,-76.9396,3D,"(39.0887, -76.9396)"
201315074,2305,210000257,01/03/2021 12:34:31 PM,2021-01-03 00:00:00,,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,BETHESDA,4800 BLK  DE RUSSEY PKW,CHEVY CHASE,MD,20815.0,MCPD,Residence - Driveway,E,2E1,015,4800.0,,DE RUSSEY,,PKW,38.9721,-77.0942,2D,"(38.9721, -77.0942)"
201409875,1216,230003475,01/21/2023 07:11:08 PM,2023-01-21 18:50:00,01/21/2023 07:10:00 PM,120,1,Crime Against Property,Robbery,ROBBERY - STRONG ARM,SILVER SPRING,11500 BLK  LOCKWOOD DR,SILVER SPRING,MD,20904.0,MCPD,Street - Residential,I,3I1,145,11500.0,,LOCKWOOD,,DR,39.0412,-76.9862,3D,"(39.0412, -76.9862)"
201293902,2303,200026493,07/08/2020 12:06:55 PM,2020-07-08 11:45:00,07/08/2020 12:00:00 PM,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,WHEATON,11100 BLK  VEIRS MILL RD,SILVER SPRING,MD,20902.0,MCPD,Retail - Department/Discount Store,L,4L2,321,11100.0,,VEIRS MILL,,RD,39.03758,-77.0519,4D,"(39.0376, -77.0519)"
201418465,1399,230013614,03/21/2023 02:43:47 AM,2023-03-21 02:43:00,,13B,2,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,GERMANTOWN,12900 BLK  FALLING WATER CIR,GERMANTOWN,MD,20874.0,MCPD,Residence - Apartment/Condo,N,5N1,702,12900.0,,FALLING WATER,,CIR,39.18591,-77.2658,5D,"(39.1859, -77.2658)"
201360581,5404,220001916,01/16/2022 02:19:07 AM,2022-01-16 02:19:00,,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,MONTGOMERY VILLAGE,600 BLK E DIAMOND AVE,GAITHERSBURG,MD,20877.0,GPD,Street - In vehicle,P,6P3,432,600.0,E,DIAMOND,,AVE,39.14051,-77.2125,6D,"(39.1405, -77.2125)"
201351318,2303,210043807,10/30/2021 12:51:34 PM,2021-10-30 12:44:00,10/30/2021 12:45:00 PM,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,TAKOMA PARK,1300 BLK  UNIVERSITY BLV E,TAKOMA PARK,MD,20912.0,TPPD,Retail - Drug Store/Pharmacy,T,8T3,807,1300.0,,UNIVERSITY,E,BLV,39.03657,-77.0309,TPPD,"(39.0366, -77.0309)"
201352992,2404,210045893,11/12/2021 01:33:35 PM,2021-10-05 13:33:00,11/12/2021 02:00:00 PM,240,1,Crime Against Property,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,MONTGOMERY VILLAGE,800 BLK  MUDDY BRANCH RD,GAITHERSBURG,MD,20878.0,GPD,Other/Unknown,P,6P1,552,800.0,,MUDDY BRANCH,,RD,39.11517,-77.2158,6D,"(39.1152, -77.2158)"
201240197,5404,190023650,05/19/2019 03:45:54 AM,2019-05-19 03:20:00,,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,BETHESDA,,BETHESDA,MD,20814.0,MCPD,Street - In vehicle,D,2D2,048,,,OLD GEORGETOWN,,RD,39.0387,-77.1228,2D,"(39.0387, -77.1228)"
201412017,3550,230005210,02/01/2023 09:43:27 AM,2023-02-01 08:00:00,02/01/2023 09:40:00 AM,35B,1,Crime Against Society,Drug Equipment Violations,DRUGS - NARCOTIC EQUIP - POSSESS,GERMANTOWN,22400 BLK  BRICK HAVEN WAY,CLARKSBURG,,20871.0,MCPD,School - Elementary/Secondary,M,5M3,598,22400.0,,BRICK HAVEN,,WAY,39.22071,-77.263,5D,"(39.2207, -77.263)"
201354787,5213,210048251,11/28/2021 01:25:51 AM,2021-11-28 01:20:00,,520,1,Crime Against Society,Weapon Law Violations,WEAPON - FIRING,WHEATON,,SILVER SPRING,MD,20901.0,MCPD,Street - Residential,L,4L2,158,,,EASTWOOD,,AVE,39.02924,-77.0142,4D,"(39.0292, -77.0142)"
201326354,2308,210012810,04/06/2021 12:27:36 PM,2021-04-05 17:50:00,04/06/2021 12:00:00 AM,23D,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,MONTGOMERY VILLAGE,1  BLK  GRAND CORNER AVE,GAITHERSBURG,MD,20878.0,MCPD,Grocery/Supermarket,P,6P1,549,1.0,,GRAND CORNER,,AVE,39.11801,-77.2004,6D,"(39.118, -77.2004)"
201390786,1314,220038287,09/03/2022 08:20:13 PM,2022-09-03 20:20:00,,13A,3,Crime Against Person,Aggravated Assault,ASSAULT - AGGRAVATED - GUN,MONTGOMERY VILLAGE,20100 BLK  ARROWHEAD RD,MONTGOMERY VILLAGE,,20886.0,MCPD,Park,R,6R2,504,20100.0,,ARROWHEAD,,RD,39.18611,-77.1949,6D,"(39.1861, -77.1949)"
201444129,5311,230055179,09/16/2023 02:40:17 AM,2023-09-16 02:39:00,,90C,1,Crime Against Society,Disorderly Conduct,PUBLIC PEACE - DISORDERLY CONDUCT,MONTGOMERY VILLAGE,8300 BLK  SNOUFFER SCHOOL RD,GAITHERSBURG,MD,20879.0,MCPD,Parking Lot - Commercial,R,6R3,421,8300.0,,SNOUFFER SCHOOL,,RD,39.16571,-77.1697,6D,"(39.1657, -77.1697)"
201426562,2308,230023174,05/14/2023 09:42:38 PM,2023-05-14 21:42:00,,23D,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,MONTGOMERY VILLAGE,17100 BLK  DOWNING ST,GAITHERSBURG,MD,20877.0,MCPD,Residence - Apartment/Condo,P,6P1,429,17100.0,,DOWNING,,ST,39.13708,-77.208,6D,"(39.1371, -77.208)"
201261437,2604,190050186,10/19/2019 01:07:34 PM,2019-10-17 08:51:00,10/19/2019 01:07:00 PM,26C,1,Crime Against Property,Impersonation,FRAUD - IMPERSONATION,MONTGOMERY VILLAGE,700 BLK  QUINCE ORCHARD BLV,GAITHERSBURG,MD,20878.0,MCPD,Other/Unknown,P,6P2,554,700.0,,QUINCE ORCHARD,,BLV,39.14181,-77.2244,6D,"(39.1418, -77.2244)"
201394527,2399,220042818,10/01/2022 11:17:28 AM,2022-10-01 11:17:00,,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),GERMANTOWN,21000 BLK  FREDERICK RD,GERMANTOWN,MD,20876.0,MCPD,Retail - Department/Discount Store,M,5M1,701,21000.0,,FREDERICK,,RD,39.20331,-77.2457,5D,"(39.2033, -77.2457)"
201272436,2902,200000823,01/06/2020 07:43:55 AM,2020-01-05 23:00:00,01/06/2020 07:30:00 AM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,WHEATON,4000 BLK  RANDOLPH RD,SILVER SPRING,MD,20902.0,MCPD,Parking Lot - Other,K,4K2,525,4000.0,,RANDOLPH,,RD,39.05747,-77.0779,4D,"(39.0575, -77.0779)"
201272268,5404,200000544,01/04/2020 01:50:35 AM,2020-01-04 02:00:00,01/04/2020 03:30:00 AM,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,MONTGOMERY VILLAGE,9500 BLK  N270 X9 TO X10 HWY,GAITHERSBURG,MD,20877.0,MCPD,Street - In vehicle,P,6P1,444,9500.0,,N270 X9 TO X10,,HWY,39.13072,-77.2056,6D,"(39.1307, -77.2056)"
201435683,2404,230034305,07/19/2023 03:16:11 AM,2023-07-19 01:30:00,07/19/2023 02:45:00 AM,240,1,Crime Against Property,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,ROCKVILLE,9600 BLK  TRAVILLE GATEWAY DR,ROCKVILLE,MD,20850.0,MCPD,Residence - Driveway,B,1B1,237,9600.0,,TRAVILLE GATEWAY,,DR,39.08901,-77.2062,1D,"(39.089, -77.2062)"
201428571,1308,230025680,05/28/2023 11:58:30 PM,2023-05-28 22:00:00,05/28/2023 11:03:00 PM,13A,1,Crime Against Person,Aggravated Assault,ASSAULT - AGGRAVATED - PUB OFF-OTHER WEAPON,BETHESDA,4900 BLK  BETHESDA AVE,BETHESDA,MD,20814.0,MCPD,Street - Commercial,D,2D2,032,4900.0,,BETHESDA,,AVE,38.98085,-77.0984,2D,"(38.9808, -77.0984)"
201406054,2308,220056909,12/23/2022 12:02:54 AM,2022-12-14 18:00:00,12/22/2022 11:20:00 PM,23D,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,WHEATON,10800 BLK  GEORGIA AVE,SILVER SPRING,MD,20902.0,MCPD,Residence - Apartment/Condo,L,4L2,323,10800.0,,GEORGIA,,AVE,39.03193,-77.0483,4D,"(39.0319, -77.0483)"
201400651,3699,220036546,08/24/2022 11:20:43 AM,2022-11-14 13:32:00,,11D,1,Crime Against Person,Forcible Fondling,SEX OFFENSE - FONDLING,BETHESDA,9200 BLK  WILMETT CT,BETHESDA,MD,20817.0,MCPD,Daycare Facility,E,2E2,068,9200.0,,WILMETT,,CT,39.00857,-77.131,2D,"(39.0086, -77.131)"
201378213,2305,220022622,05/27/2022 07:45:53 AM,2022-05-27 00:30:00,05/27/2022 07:00:00 AM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,SILVER SPRING,1500 BLK  HEATHER HOLLOW CIR,SILVER SPRING,MD,20904.0,MCPD,Parking Lot - Residential,I,3I1,145,1500.0,,HEATHER HOLLOW,,CIR,39.04129,-76.9827,3D,"(39.0413, -76.9827)"
201320792,2902,210006913,02/23/2021 10:13:19 AM,2021-02-20 23:59:00,,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,BETHESDA,3300 BLK  SHEPHERD ST,CHEVY CHASE,MD,20815.0,MCPD,Street - Residential,D,2D1,009,3300.0,,SHEPHERD,,ST,38.97973,-77.0647,2D,"(38.9797, -77.0647)"
201228129,1399,190008728,02/23/2019 05:46:52 PM,2019-02-22 19:00:00,,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,SILVER SPRING,1500 BLK  FOREST GLEN RD,SILVER SPRING,MD,20910.0,MCPD,Other/Unknown,G,3G2,169,1500.0,,FOREST GLEN,,RD,39.01613,-77.0329,3D,"(39.0161, -77.0329)"
201439055,2399,230048872,08/11/2023 09:19:15 AM,2023-08-04 18:32:00,,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),ROCKVILLE,1  BLK  ROYAL OAK CT,POTOMAC,MD,20854.0,RCPD,Residence - Single Family,B,1B1,235,1.0,,ROYAL OAK,,CT,39.07213,-77.1833,1D,"(39.0721, -77.1833)"
201307023,2999,200042037,10/24/2020 09:44:18 PM,2020-10-24 21:44:00,,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY (DESCRIBE OFFENSE),GERMANTOWN,19500 BLK  FREDERICK RD,GERMANTOWN,MD,20876.0,MCPD,Street - Residential,M,5M1,470,19500.0,,FREDERICK,,RD,39.17546,-77.2381,5D,"(39.1755, -77.2381)"
201372158,1399,220015622,04/13/2022 12:02:34 AM,2022-04-13 00:02:00,,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,WHEATON,17400 BLK  ASTORIA LA,SILVER SPRING,MD,20905.0,MCPD,Residence - Single Family,J,4J1,389,17400.0,,ASTORIA,,LA,39.14512,-76.9884,4D,"(39.1451, -76.9884)"
201328796,1399,210015724,04/27/2021 06:39:13 PM,2021-04-27 18:39:00,,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,ROCKVILLE,1800 BLK  CHAPMAN AVE,ROCKVILLE,MD,20852.0,MCPD,Parking Garage - Residential,A,1A1,272,1800.0,,CHAPMAN,,AVE,39.06113,-77.121,1D,"(39.0611, -77.121)"
